"","GRM1","IL22RA2","PCMT1","PNISR","IFNGR1","RAB32","PDE7B","TNFAIP3","RAET1E","HBS1L","HIVEP2","RAET1G","USP45","TFB1M","ULBP2","PERP","ULBP1","STXBP5","CLDN20","NOX3","RAET1L","ULBP3","BCLAF1","PPP1R14C","ARID1B","MYCT1","VIP","FBXO5","ADAT2","CCNC","MTRF1L","PEX3","SNX9","MTHFD1L","UST","MAP7","OPRM1","REPS1","FUCA2","SYNJ2","MAP3K5","SUMO4","IPCEF1","PHACTR2","PPIL4","CD109","ZBTB2","PEX7","HECA","SCAF8","MCHR2","SIM1","KATNA1","IL20RA","CITED2","ASCC3","NMBR","TMEM181","LTV1","VTA1","DYNLT1","LATS1","ESR1","EZR","NUP43","PLAGL1","TAGAP","SF3B5","STX11","COL12A1","UTRN","SOD2","WTAP","GRIK2","ACAT2","TCP1","MYB","MRPL18","HACE1","IGF2R","SYNE1","LIN28B","PREP","LPA","COX7A2","PLG","MAP3K4","PRDM1","EPM2A","AGPAT4","ATG5","PACRG","FBXO30","QKI","PDE10A","MPC1","RPS6KA2","QRSL1","RNASET2","BEND3","PDSS2","FGFR1OP","CCR6","SEC63","MYO6","KIF25","FRMD1","AHI1","OSTM1","THBS2","NR2E1","SNX3","PHF10","TCTE3","FOXO3","DLL1","HTR1B","PSMB1","TBP","SESN1","PHIP","ELOVL4","SMPD2","TTK","MICAL1","BCKDHB","ZBTB24","AK9","IBTK","FIG4","WASF1","TPBG","UBE3D","CDC40","DDO","SLC22A16","DOPEY1","CDK19","PGM3","AMD1","GTF3C6","RPF2","ME1","REV3L","SNAP91","FYN","CYB5R4","TUBE1","LAMA4","NT5E","KHDRBS2","PTP4A1","RFPL4B","HDAC2","HS3ST5","COL10A1","DSE","SYNCRIP","TRAPPC3L","RWDD1","HTR1E","CGA","KPNA5","GPRC6A","RARS2","COL9A1","ORC3","GOPC","NUS1","CNR1","PLN","RNGTT","MCM9","ASF1A","SRSF12","GABRR1","MAN1A1","SMAP1","GABRR2","UBE2J1","RRAGD","B3GAT2","GJA1","HSF2","FABP7","MDN1","CLVS2","RIMS1","RNF217","TPD52L1","MAP3K7","EPHA7","HEY2","NCOA7","FUT9","UFL1","KCNQ5","TRMT11","FHL5","NDUFAF4","KLHL32","CENPW","RSPO3","RNF146","FBXL4","ECHDC1","COQ3","EEF1A1","PTPRK","LAMA2","EPB41L2","AKAP7","ARG1","MED23","ENPP3","OR2A4","ENPP1","CTGF","STX7","TAAR8","TAAR6","TAAR5","TAAR2","TAAR1","VNN1","VNN2","SLC18B1","RPS12","EYA4","TBPL1","SGK1"
"Biological oxidations",0.907459011468718,0.897118176121943,0,0,0.896986103297951,0,0.90827026487553,0.897784969112506,0,0.888546639777833,0,0,0,0.897971228062411,0,0.888774835469138,0,0,0,0.887247623313965,0,0,0,0,0.907744942743546,0,0.917321929448142,0,0,0.907301071794019,0,0,0.907607610889672,0.89745066597221,0,0,0.916996532255633,0.907727772295188,0,0.907576365574054,0.89689365590066,0,0,0.897594395092342,0,0.897594395092342,0,0.897876230620012,0,0.90930593864864,0.916795980952601,0.908409546820421,0,0.897126186225833,0.90774903481848,0.897872403963078,0.907569667824908,0,0,0.89804456356405,0,0.897621676861228,0.901473471431496,0.902068367932288,0.896641834562599,0.889048862082313,0.89816978199191,0.891719847542031,0,0,0.897765071431988,0.907498668948725,0.89757174757999,0,0.916574960899251,0.901967154185008,0.901974660520641,0,0.896419056554361,0.907550071900774,0.90814255547589,0,0,0.898372122371019,0.898878431636434,0.90768042916534,0.887500749240255,0.88861008202464,0.908669098995606,0,0.898010202358561,0,0.89642113239625,0.907567577505106,0.908058104659761,0,0.897822856987802,0,0.897963697393302,0,0.897595648372493,0.896350147892626,0.916963862004119,0,0.897320616067953,0,0,0.896545751380683,0,0.896849210351203,0.90910787905328,0,0.907349486710371,0,0.9079097201951,0.886826256908168,0.917023680223465,0.897783680707445,0.907076511113412,0.888100715875401,0,0.908778369952896,0,0.886413690892319,0,0.907806407966883,0,0.907660258678801,0.887246566967967,0,0.907631694337722,0,0.89642113239625,0.891127437410682,0.90810652443203,0,0,0.907396408470481,0,0.908289898872011,0.89742944159043,0,0.901686161417516,0,0.90773686532723,0.907251377750382,0.899162161087765,0,0,0.907684431412733,0,0.897550082621767,0,0.906804375861161,0.908754009071318,0,0,0,0,0,0.917023680223465,0.917266877652248,0,0.907553287613985,0.888279204134856,0,0.897168278900595,0,0.897653021520895,0.917026218125678,0,0.897305947341365,0,0.896797835168978,0,0,0,0,0,0.896414928714161,0.897371732399809,0.908526389523152,0.907994506520906,0.898934057003865,0.898270077361382,0,0,0.907699133380882,0.89642113239625,0.897086562376092,0.907688721744933,0.897384266291595,0.907981173329012,0.898467294751188,0,0.896416988681177,0,0.899593129684263,0.898596704906111,0.907873639249828,0,0.897225443687783,0,0.907873639249828,0.89642113239625,0.906772063627501,0,0.89672161599698,0,0.886629911767665,0,0,0.898923506808932,0.907372751676191,0.918821698138324,0.908792204424442,0.918734224058065,0.907866345891195,0,0.917321929448142,0.917321929448142,0.917321929448142,0.917321929448142,0.917321929448142,0,0,0,0.896459936249979,0.897621676861228,0.897533247121397,0.907623413757265
"Transport of inorganic cations/anions and amino acids/oligopeptides",0.929688387732585,0,0,0,0.929996684547561,0,0.930667348042198,0,0,0,0,0,0,0,0,0,0,0,0,0.931039810332163,0,0,0,0,0.946401218112522,0,0.929850092128388,0,0,0,0.931299113846636,0,0.945011091416713,0.946779654285444,0,0,0.929363908231613,0.945190627508974,0,0.944964407027133,0.930295596691901,0,0.93193291726208,0,0,0,0,0,0,0,0.929297412858452,0,0,0,0,0,0.929853722098381,0,0,0.93185935633357,0,0,0.929710234688954,0.944482189724418,0.92982455865802,0,0,0.944770512131883,0.946800232317113,0,0.930020436453073,0,0,0.931732152267514,0,0,0.930653168454926,0.931247924809984,0,0.944925121007371,0,0,0,0,0,0.929534725178418,0,0,0.931184447382959,0,0,0,0,0,0.930350354279443,0,0.930828243334383,0,0,0,0,0.929922492830738,0.929315094810492,0,0.930549671285358,0,0,0.930214748782037,0,0,0,0,0,0,0.930346689451818,0,0.929404470673743,0,0,0,0,0,0,0,0,0.946331242941182,0,0.929755922877476,0.931012433719669,0,0.930182237704525,0,0,0.944494672499775,0,0,0,0,0,0.947319667780834,0,0,0,0,0.945204213630346,0.929363043917824,0,0,0.930397342845396,0.929713231485923,0,0,0,0.944995894149737,0,0,0,0,0,0,0.929404470673743,0.92976783789489,0,0.929829248024972,0,0.929895601224329,0,0,0,0.929408262615455,0.944004158841927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960742787251915,0,0.945737641053732,0.929703964609842,0.93054418484587,0,0,0,0,0.930692430850804,0,0,0.945654733037687,0,0,0,0,0,0,0,0.929873445597417,0.947233945157827,0.930116872416357,0,0.932842243420323,0.931105175620331,0,0.930267134241558,0.931665230703377,0.930136437080715,0,0.946001178929681,0.929850092128388,0.929850092128388,0.929850092128388,0.929850092128388,0.929850092128388,0,0,0,0.929236301345622,0,0,0
"SLC-mediated transmembrane transport",0.925868036143506,0,0.917234095721835,0,0.926270754249485,0,0.926490774697393,0.916112651452409,0,0,0,0,0.91691419395905,0.916933189506543,0,0.918542910095336,0,0,0,0.926734614032455,0,0,0,0,0.936567076631739,0.918698796858262,0.925973232174096,0.915810101870257,0,0.926682296458524,0.927003387930563,0,0.935412833147005,0.936806728384063,0,0,0.926078624619755,0.935526527720077,0,0.935383269388121,0.926371634813462,0,0.927031768085856,0,0,0,0,0,0,0,0.925888866563252,0.937631584056538,0,0,0.936366876788747,0.916474595071496,0.925768046774484,0,0.91567014800514,0.927358171916151,0,0.916586271388383,0.926458558649461,0.935247251056226,0.925641211923424,0.91880218917635,0.916539029195353,0.935534401708602,0.93670722403061,0.926542397136372,0.926644037572226,0,0,0.927277617573004,0.916616099428885,0.916889316914059,0.936159909971407,0.926970971520053,0.915198526385856,0.93535839078467,0,0.918542910095337,0,0.917115140850834,0,0.926345960146533,0,0.918387023332411,0.926930773257551,0,0.916590986965217,0,0.91520049051033,0.916269840191745,0.926290032495259,0,0.926705200411893,0,0,0,0.917370970650958,0.926131617041967,0.92604771261201,0,0.926834294899926,0,0,0.926316693564423,0,0.92648753083029,0.917705189005191,0.916411389077965,0,0,0.926663692786594,0.916229499502448,0.926104311541436,0.916630427891909,0.926232158908351,0.91790507019091,0,0,0.908216530027324,0,0.917705189005191,0.936522763551673,0,0.925913597742688,0.926821842402679,0,0.92648753083029,0.917415835723016,0.91520049051033,0.935359721125918,0.916927395734993,0.946574142106493,0,0.926616615553976,0,0.937148701984126,0,0.907065615181606,0.917232010643831,0.916229499502448,0.935535131384386,0.925939999370355,0,0,0.926665143951348,0.935915325987964,0,0.916757161564801,0,0.935677129067628,0.927192611306341,0.926542397136372,0,0.916940464970469,0,0,0.926104311541436,0.925921143149302,0,0.925752548111833,0,0.926347406728255,0.915907427171644,0.91663912019758,0,0.926106712859124,0.934944529099789,0.908098442870354,0,0.917411077511969,0,0,0,0,0,0.915194620697277,0.916274813544693,0.926977241760349,0.926665143951348,0,0,0,0.916593781101698,0.945649142304229,0.91520049051033,0.935810715338083,0.925996972782342,0.926361181927467,0.936678051024061,0,0,0.91519656980123,0.926619194628076,0,0,0.936094351059851,0,0,0.916557641341613,0.915915811536176,0.91520049051033,0,0,0.926046584135966,0.937094416537102,0.92648753083029,0.926680058498429,0.927980603463477,0.927186044202693,0.926594231918269,0.92634986763199,0.927235238246551,0.926267101221533,0.917535943772574,0.935977605604643,0.925973232174096,0.925973232174096,0.925973232174096,0.925973232174096,0.925973232174096,0,0,0,0.925643100676004,0,0.927226314572489,0.917397614659707
"Lewis blood group biosynthesis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778602303810566,0,0,0,0.782202655240944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.780811214290387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77630613591526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.781958105998158,0,0.827153968893582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GPCR downstream signalling",0.952526149708989,0.948013190503099,0,0,0.947952103743768,0,0.944435703183613,0.948136684230331,0.948361618418522,0.943190514484817,0.943006522003296,0.948416629412641,0.948036266666876,0.94361875386372,0.948416629412641,0.943606484011837,0.948361618418522,0.948116864858845,0.947945296322947,0.948164036530736,0.948416629412641,0.948361618418522,0,0.943570096062038,0.948178100587459,0.943185805744933,0.952636587141324,0.947657729363647,0,0.947972799927955,0.942414111513547,0,0.952263570026077,0.94262644123912,0.942881795509542,0.942779709766963,0.952484086663479,0.952319147476742,0,0.952249118339365,0.947913422114501,0.943331874934656,0.948259925273362,0.942913282610076,0.942934530207247,0.942913282610076,0,0,0,0.948412326473402,0.952408835377447,0.948562624463372,0.948361618418523,0.94801689536284,0.948156438972883,0.942384186025673,0.952568760969084,0.947567167902903,0.9476297666285,0.947718461557024,0.948046887285334,0.948151503189885,0.947271364767272,0.952456492110648,0.947431951069149,0.943733227707199,0.947653055110964,0.947476133924706,0.947885031114631,0.942878517998802,0.952525645966504,0.947992108366044,0.947969014909764,0.948008412397306,0.943051098148163,0.952334203465114,0.952418661582145,0.942398265361816,0.947689831408638,0.952236956902644,0.947995195309398,0.943109603436927,0,0.948246519747964,0,0.952261578708357,0.94806360103054,0.943530281703831,0.948216707164168,0.948014947290241,0.942971199037865,0.94300636147705,0.947690791533893,0.948117252928727,0.952765699382596,0,0.947710937054851,0,0,0,0.948435880768011,0.952271987705652,0.952485028646033,0,0.947727946454594,0.94779529780743,0.943557459746537,0.95236245887783,0,0.948009543845628,0.94882967829473,0.947799435673433,0.94799519295518,0.947993201388479,0.952403302621131,0.948062589896693,0.952510861906885,0.947636840392749,0.947621545362545,0.94801092603209,0,0,0.947857360859247,0.94812408474413,0,0.942654788889453,0,0.952287920855616,0.948006830576922,0.943394636935489,0.952449140593436,0,0.947690791533893,0.947390744611883,0.943385500508532,0.943606317541333,0,0.94801689536284,0,0.938354841501517,0.947903195072852,0.942945038330888,0.948062126092639,0.947701566677645,0.952323353215994,0.952098803896391,0,0,0.947855849261583,0.952375303616463,0.943079883439139,0.94772340249526,0,0.947743066482463,0.948144106277785,0.942878517998802,0.942950212029058,0.943327808357178,0,0,0.952510861906885,0.952589057858165,0.943603231705252,0.952564804781416,0,0.947700529404496,0.947769310374619,0.947783413047826,0.948462417186349,0.935840278098798,0.952596035720691,0.948005470928206,0,0.948073457250486,0,0,0.942912257497554,0.94830186325088,0.948495518989235,0.947687922186337,0.947711729352321,0.948038826931605,0.947965153372477,0.948261687470735,0.948195363354992,0.942837830016846,0.948040816195729,0.947847041385639,0.947690791533893,0.947717825825943,0.952301085687094,0.95253596342241,0.948041496805647,0.948248929810325,0,0.947688874969094,0.94792008995223,0,0.948359678460005,0.943313550227548,0,0.942948991380678,0.947861972635333,0.94754822622349,0.947690791533893,0,0,0.947774761208516,0.947943644246839,0.952449140593436,0.948097372365722,0.953175829893067,0.947930205012234,0.94800595354411,0.947975960499375,0.952811472145356,0.947935501698488,0.948210698078196,0.947956034779956,0.952618060873688,0.952618060873688,0.952618060873688,0.952618060873688,0.952618060873688,0,0,0.943207888983179,0.947632536912641,0.943135341198085,0.948028630057936,0.947852470370765
"Drug ADME",0.758698247071173,0.75961334711718,0.743733669723569,0,-0.0127502870215004,0,0.759563901821617,0.755219853755255,0.761129305283976,0,0,0.761324463140502,0,0.761441478396134,0.761324463140502,0.745671383386541,0.761129305283976,0,0,0.761270198293217,0.761324463140502,0.761129305283976,0,0.742622401172913,0.773294308081824,0.744416434619563,0.758861545182088,0.739639247718486,0,0.775024881355966,0,0,-0.0127502870215004,0.742973220649603,0,0,0.758327615616415,-0.0127502870215004,0,-0.0127502870215004,0.776319445084751,0,0.741902426781574,0.744369880074547,0,0.744369880074547,0,0,0,0.761728786515608,0.75826887652616,0.746117832740742,0.741427399038727,0.759626490535099,0.760121537611851,0.727238100797285,0.758879818091328,0.761441478396135,0,0,0.740310853985892,0.74068199099255,0.792335844713405,0.79228101763159,0.757836934744863,0.74612102128731,0.759868779412626,0.72578609434491,0,0.743234450681879,0.776117886240267,0.77282964916555,0.742495256544591,0,0.78444174284881,0.792114940562182,0.792746072951539,0,0.758466193375026,-0.0127502870215004,0,0.744146098128994,0,0.761519620997029,0,0.776251304192467,0.760410512498124,0.745401046895971,0,0.740002385307059,0,0,0.758469599530284,0.760020771454482,0.759215777699877,0,0.792484599286521,0,0.761458450025039,0,0,0.758487111146867,0.758274008475349,0,0.75975510295919,0.739571632484266,0,0.740141779324372,0,-0.0127502870215004,0.76204443753184,0.743158210944997,0.759279162246284,0.75967642030845,0.772533718066478,0.742602672352589,0.758372161491448,0.774989760384556,0.771785358475086,0.74456525097304,0,0.760977114699953,0.772672921865306,0,0,0.760121537611851,0,0.772616158416977,0.760494918816323,0,0.808138688744513,0,0.758469599530284,0.758270360579661,0.776363967499669,0,0,0.775181315005142,0,0,0.742261753069614,0,0.773153211654608,0.743865180928055,-0.0127502870215004,0.790900215364535,0.746026139656922,0,-0.0127502870215004,0.758872970625959,0,0.76009263047615,0,0.772021310829633,0.757728302241916,0.743234450681879,0,0,0,0,0.758372161491448,0.791559509414494,0,0.758852940542581,0,-0.0127502870215004,0.776560438500047,0.760042355730279,0,0.758376325820635,0.742640406826839,0.742059116930505,0,0.743708576264515,0,0,0,0,0.761594799631071,0.758459420188361,0.740743840833395,0.757354811599436,0.792211891736037,0.743179401578215,0.761207030670828,0,0,0.759453020458499,0.758469599530284,0.74030629247413,0.774820932276104,-0.0127502870215004,0.760390834821743,0,0,0.758462800295257,0,0,0,0.759378591082066,0,0.759908424194127,0,0.772744850962545,0.758469599530284,0.76037891124655,0,0,-0.0127502870215004,-0.0127502870215004,0.740877724600868,0,0.743968653583594,0.775142497639193,0.77186671480065,0.760615486725072,0.771723182530687,0.792831987804814,0,0.758861545182088,0.758861545182088,0.758861545182088,0.758861545182088,0.758861545182088,0,0,0,0,0.760569521698573,0.744024574363336,0.773961163378339
"GPCR ligand binding",0.877144195651224,0.870286792089985,0.855030191188243,0,0.870186617116362,0,0.869770567586855,0.870364344357046,0,0.861804283930699,0,0,0.870442735815043,0,0,0.862537333201891,0,0.870456805624273,0,0.870080781410253,0,0,0,0,0.870557224889691,0.862565366616134,0.877337922942659,0.870121813168798,0,0.870220556381233,0.854179660075442,0,0.877256905765422,0,0,0,0.877092395651614,0.877348046132262,0,0.877233206728987,0.87005231134814,0,0.871077753075728,0,0.871049476879582,0,0,0,0,0,0.876944462940542,0.871339687703802,0.855233306244441,0.870292867616514,0.870521702434539,0,0.877223110418335,0.870728782451325,0.869445477972909,0.869921573474049,0.861778376664932,0.869936259754369,0.877196647261079,0.877573274892625,0.869685228867312,0.862745177691904,0.870404865310878,0.86951423315576,0.870258206609445,0.870109620078841,0.87040627166286,0.869984268938657,0,0.870334362682313,0,0.889712612233366,0.870230830077831,0.854153674283283,0.881971435297064,0.877213263428407,0.868750191274589,0.862440403951914,0,0.870816364643135,0,0.877312137179606,0.870596783734174,0.862412370537672,0.870217474292076,0,0,0,0.881973009787562,0.87045744201243,0.869609647699051,0,0.870012164697801,0,0,0,0.870979953531218,0.869865339812054,0.885402597673202,0,0.870423191055614,0.87009055812146,0,0.870013701705626,0,0.870280812008213,0.871625734340085,0.870105279389073,0.870257278265584,0.862089079612178,0.870080680555915,0.870367801182697,0.877118425712825,0.877165204341858,0.861543361821162,0.862026025042643,0,0,0.882809062526971,0,0,0,0,0.869307888340506,0.861770184803811,0,0.870065637898089,0,0.881973009787562,0.8693046815549,0,0.86249302020286,0,0.870292867616514,0,0,0,0.861415501270945,0.870367040599565,0.869893867894074,0.877354943041235,0.869706301758039,0,0,0.861489756305956,0.869873681567492,0,0.870251489322427,0,0.869843821028195,0.870630847753776,0.870109620078841,0,0.862032257767212,0,0,0.877118425712825,0.877285012009479,0.862419460716352,0.877215702491769,0,0.869953310970625,0.870199831524746,0.870147644294688,0.87102347008106,0.877120350668161,0.869813159839923,0,0,0.861630028358209,0,0,0.854770640840345,0.862856636554332,0.871202715739948,0.881968304401013,0.869734596668804,0.87045820222728,0.870028771286601,0.87100688054957,0,0.861239692468041,0.870363684225431,0.870119288570837,0.881973009787562,0.869907390519181,0.877318426959115,0.87020801694549,0.87064618469272,0.87113184321379,0,0.881969866850692,0.870099372713548,0,0,0.873538677246895,0,0.861408214948625,0.870156914465153,0.870116341191718,0.881973009787562,0,0,0.86942186329665,0.870503390988501,0.870280812008213,0,0.870651170437538,0.870624372965943,0.870274924343459,0,0.87815539966079,0,0.870610680872796,0.87019306354519,0.877344642638551,0.877344642638551,0.877344642638551,0.877344642638551,0.877344642638551,0,0,0.863021740822788,0.869662565763346,0.861713806344336,0.861776098036904,0.87037483018859
"Ion homeostasis",0.849802215927929,0.823569061643753,0,0,0.850987751760388,0,0.823877335796094,0.825363224215728,0,0,0.825391631529312,0,0,0,0,0,0,0,0,0.826172037873569,0,0,0,0,0.826803200287568,0,0.823046044357314,0.821956667612692,0,0.853410655956543,0,0,0.822984112797107,0.827508695609168,0,0,0.822399949348157,0.823318810910582,0,0.852936181798699,0.851398896374013,0,0,0,0,0,0,0,0,0,0.821841332856515,0.830392418548266,0.824992112584144,0.823591373022761,0.826338041669866,0,0.822618158237291,0.826257392590714,0.821544666464684,0.826646308051354,0.823096741075221,0.823726758203988,0.851664504730067,0.852964023782727,0.852234944863979,0,0.825957486438662,0.824110476092717,0.826319498326368,0,0.854882856780221,0.823726758203988,0,0.827510365195232,0.854663553387857,0.852773235572839,0.853197427308527,0,0.822176284619207,0.822823843441461,0.852012640333497,0,0,0,0,0.852058971143066,0.826877095954719,0,0.826633702162779,0,0.824608632003508,0,0.822182066678439,0,0.824920340352253,0,0.853166117209156,0,0,0,0,0.852333628205488,0.822308949484253,0,0.851463370251531,0,0.825798487613484,0.85310992091816,0,0.822081659907792,0,0.823726758203988,0,0.822773434263152,0.852214452906663,0.854741580224275,0.822475567418528,0.852508921504873,0.823051150505928,0.822648174752613,0,0.859058117945619,0,0.824379696875416,0,0.826672749872041,0,0.852975061787055,0.826079016955749,0,0.852544430971512,0,0.822182066678439,0.823596245202839,0,0,0,0.824049240980005,0,0.828515409612366,0,0,0.825904940639037,0,0.823344138682483,0.8517994936705,0,0,0.854944990487079,0.850495845953137,0,0.826337480892955,0,0.852384468145117,0.824157300800805,0,0,0,0,0,0.822475567418528,0.823490251702072,0,0.822572532724918,0,0.821669157610311,0.822243177284065,0.82388233640143,0,0.822482636502642,0.883389581946152,0.822847323794802,0,0.825295265197104,0,0,0,0.825592161786779,0,0.822164786914751,0.854111431071197,0.823523288298751,0.853067294771782,0.82930510792461,0.856153791958423,0,0,0.825116735666567,0.822182066678439,0.824338574676023,0.850442051953191,0.824974325184812,0.855432611400178,0,0,0.822170524756042,0.825994464238719,0,0,0.854045581562616,0,0,0,0.825411573995946,0.822182066678439,0.855180912856966,0,0.82457822453593,0.826669137568572,0.854422126686808,0,0.85583404647999,0.853239757981462,0.823983347239951,0.826276615878818,0.883286330909639,0.826032965186525,0.824543669857863,0.824829872157209,0.823046044357314,0.823046044357314,0.823046044357314,0.823046044357314,0.823046044357314,0,0,0,0.852921215874317,0,0.825977781182276,0.854187384804086
"Transmission across Chemical Synapses",0.912115934000585,0.902431029009613,0.903532104575407,0.893709486009801,0.902307982777382,0,0.912871741835056,0.902679780752323,0.892803186271639,0,0.892525660131882,0.892913994172267,0.893648110398449,0.893531929689055,0.892913994172267,0.903691446052762,0.892803186271639,0.903583190114488,0.902893457183136,0.903383606938021,0.892913994172267,0.892803186271639,0,0.894372595811982,0.903036826898532,0.893120406939921,0.911638202201542,0.902766306156469,0,0.902623292559779,0.89169080292688,0.893329173441345,0.902164606848366,0.903185745385198,0.89392211858379,0,0.911335044463962,0.902721273659793,0,0.902798176885962,0.902680936159793,0.893148383291201,0.904093992942685,0.892151745702841,0.893680528271437,0.892151745702841,0,0,0,0.903772926107165,0.911872143412128,0.894723950642074,0.903781593459414,0.902438491658428,0.902906140549387,0.892636443326364,0.912219027485604,0.903136492562406,0.902430639590441,0.893696470202116,0.903147634799161,0.903358361199241,0.910885967359055,0.912642977653041,0.902383537217673,0.903946744162271,0.902762904702242,0.901844487636089,0.912646044448569,0.902862137124993,0.902631239282131,0.902776549636877,0.902837291130887,0.913178417554418,0.893147373482904,0.912396653290079,0.903359855334988,0.891658884237999,0.902164120803225,0.903104657959904,0.902932704451296,0.892966913662651,0,0.893852311345538,0,0.90311529798296,0.903421571277073,0.903537952775492,0.903063399543447,0.902972490598874,0.902688618057721,0,0.902166054770527,0.892877248210885,0.911950138369969,0,0.902215338206078,0,0,0,0.903820371203877,0.911547389469064,0.91202855053835,0,0.912001079627828,0.902881408449701,0.892661744238255,0.912453567785347,0,0.902538399129648,0,0.902520349116592,0.891794397990494,0.902607621287861,0.91253583878447,0.903179264356614,0.911360336988598,0.902321682895292,0.902180066422412,0.903063399543447,0,0,0.902928688123382,0.903378892781176,0.893558463024571,0.902993194201582,0,0.911579483397309,0.902801795375658,0.893773325942445,0.902697305335651,0.893563232167122,0.902166054770527,0.901672489099405,0.903383606938021,0,0,0.902712113397236,0,0,0.902747389620465,0,0.902716167391668,0.892973928741841,0.902005801764316,0.911922491126014,0,0,0.902713285178506,0.902659384413285,0.895020620316295,0.902590074991151,0,0.902160543591021,0.893941793552961,0.902862137124993,0.89405992905272,0.903421571277073,0.903772926107165,0,0.912084280447705,0.911586912951735,0.892734616446123,0.91220376678945,0,0.902670140599975,0.902592423018362,0.902572386485071,0.903873823152044,0.91136270143645,0.912924058457388,0.90295340249113,0,0.903090346419594,0.894124051680313,0,0.903213295483395,0.903784434716988,0.903508624929267,0.902160275082595,0.902781971373247,0.893773479862503,0.903706942744244,0.903720329874775,0.903079420876451,0,0.892948436099353,0.913116145415296,0.902166054770527,0.902617643540159,0.911606001139108,0.902524518087034,0.902861458907029,0.903772926107165,0,0.902162194260002,0.913033351838573,0,0.903619432829895,0.892346120184099,0,0,0.893297032290581,0.892225244589297,0.902166054770527,0.90325013525127,0,0.902488687026473,0.903085066364245,0.902538399129648,0.903923725356158,0.913367986549525,0.90311389283139,0.902690073439915,0.902893960033895,0.913358009130671,0.902812464419063,0.903015433930572,0.903051685479878,0.912362145660649,0.912362145660649,0.912362145660649,0.911638202201542,0.912362145660649,0,0,0.893845502525378,0.90200434500013,0,0.903000051612581,0.902746112584723
"Glucuronidation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.855084313442982,0,0,0,0,0.853283079753453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.854894262275891,0,0,0,0,0,0,0,0.85232350683117,0,0,0,0,0,0,0,0.812184064507399,0,0,0,0,0,0.85333804577482,0,0,0,0,0,0,0,0,0,0,0,0.856284860179561,0,0,0,0,0.854550458105627,0,0,0.812418558992817,0,0,0,0,0,0,0,0,0,0,0,0,0,0.860801020444887,0,0.853479548070436,0,0,0,0,0,0,0,0,0.857114178845091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.853669957141291,0,0,0,0,0.85406679519584,0,0,0,0,0,0,0.852957638674891,0,0,0,0.851267481641728,0,0,0,0,0,0,0,0.81013071136483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.812274586131698,0.816927822117316,0,0,0,0,0,0,0,0,0.856228834968679,0,0,0,0,0,0,0,0,0,0,0,0,0.851843933600361,0,0,0,0,0,0,0.814019514987749,0.853573957583523,0.854462027490919,0,0.854107056613705,0.855370312029889,0,0,0,0,0,0,0,0,0,0,0,0,0.854777042293199
