"","GRM1","IL22RA2","PCMT1","PNISR","IFNGR1","RAB32","PDE7B","TNFAIP3","RAET1E","HBS1L","HIVEP2","RAET1G","USP45","TFB1M","ULBP2","PERP","ULBP1","STXBP5","CLDN20","NOX3","RAET1L","ULBP3","BCLAF1","PPP1R14C","ARID1B","MYCT1","VIP","FBXO5","ADAT2","CCNC","MTRF1L","PEX3","SNX9","MTHFD1L","UST","MAP7","OPRM1","REPS1","FUCA2","SYNJ2","MAP3K5","SUMO4","IPCEF1","PHACTR2","PPIL4","CD109","ZBTB2","PEX7","HECA","SCAF8","MCHR2","SIM1","KATNA1","IL20RA","CITED2","ASCC3","NMBR","TMEM181","LTV1","VTA1","DYNLT1","LATS1","ESR1","EZR","NUP43","PLAGL1","TAGAP","SF3B5","STX11","COL12A1","UTRN","SOD2","WTAP","GRIK2","ACAT2","TCP1","MYB","MRPL18","HACE1","IGF2R","SYNE1","LIN28B","PREP","LPA","COX7A2","PLG","MAP3K4","PRDM1","EPM2A","AGPAT4","ATG5","PACRG","FBXO30","QKI","PDE10A","MPC1","RPS6KA2","QRSL1","RNASET2","BEND3","PDSS2","FGFR1OP","CCR6","SEC63","MYO6","KIF25","FRMD1","AHI1","OSTM1","THBS2","NR2E1","SNX3","PHF10","TCTE3","FOXO3","DLL1","HTR1B","PSMB1","TBP","SESN1","PHIP","ELOVL4","SMPD2","TTK","MICAL1","BCKDHB","ZBTB24","AK9","IBTK","FIG4","WASF1","TPBG","UBE3D","CDC40","DDO","SLC22A16","DOPEY1","CDK19","PGM3","AMD1","GTF3C6","RPF2","ME1","REV3L","SNAP91","FYN","CYB5R4","TUBE1","LAMA4","NT5E","KHDRBS2","PTP4A1","RFPL4B","HDAC2","HS3ST5","COL10A1","DSE","SYNCRIP","TRAPPC3L","RWDD1","HTR1E","CGA","KPNA5","GPRC6A","RARS2","COL9A1","ORC3","GOPC","NUS1","CNR1","PLN","RNGTT","MCM9","ASF1A","SRSF12","GABRR1","MAN1A1","SMAP1","GABRR2","UBE2J1","RRAGD","B3GAT2","GJA1","HSF2","FABP7","MDN1","CLVS2","RIMS1","RNF217","TPD52L1","MAP3K7","EPHA7","HEY2","NCOA7","FUT9","UFL1","KCNQ5","TRMT11","FHL5","NDUFAF4","KLHL32","CENPW","RSPO3","RNF146","FBXL4","ECHDC1","COQ3","EEF1A1","PTPRK","LAMA2","EPB41L2","AKAP7","ARG1","MED23","ENPP3","OR2A4","ENPP1","CTGF","STX7","TAAR8","TAAR6","TAAR5","TAAR2","TAAR1","VNN1","VNN2","SLC18B1","RPS12","EYA4","TBPL1","SGK1"
"Diseases of Immune System",0.865546923967672,0.833983506511919,0,0,0.866893062111985,0,0,0.859345709153183,0.871130011741386,0,0.833448130015342,0.871506177345215,0.868449898696943,0.870834485976005,0.871506177345215,0,0.871130011741386,0.868315225658279,0,0.86804673438524,0.871506177345215,0.871130011741386,0.802165032780178,0,0.867917358307109,0.834234222812401,0,0.864759325927814,0,0.897392579724493,0,0,0.866016904996577,0,0.86890628102884,0,0.864456368446576,0.866396944034658,0,0.86591808425092,0.867525794407622,0,0.870232774165246,0.900000658983212,0.833082156697329,0.900000658983212,0,0,0,0,0.864719314804473,0,0,0.834008840371524,0.868290307991188,0,0.865896901025475,0.871130011741386,0.864291511758348,0.866276744894472,0.866793770346464,0.868256557068813,0.866286709777181,0.866438870128855,0.86532343471055,0,0.868995881412063,0.86562555741903,0.83301215235339,0,0.866911744730773,0.865898477974335,0.835668614078591,0,0.866896415538088,0.865307133658225,0.867077422258103,0,0.865099641853154,0.865834924252434,0.867708794543814,0.833713150840091,0,0.870608939769075,0.832922130334123,0.896605207065677,0.869401090045733,0,0.867510598412404,0,0.866846512915697,0,0.865106207197086,0.868096081824193,0,0,0.866602983258556,0,0,0,0,0.866074465154703,0.864353041002079,0,0.866982295574163,0.799013404625092,0,0.836966604833431,0,0.89764383491811,0.872893923687995,0,0.866666634501023,0,0.866075159987601,0.867648567281362,0.86454223035487,0.863989866519287,0.86433717557573,0,0,0,0.866426665767989,0.831923556204877,0,0,0,0,0.869531070006924,0,0.86728583797336,0,0.865106207197086,0.86504166463663,0,0,0,0.897694104649745,0,0,0.835218537524031,0,0.867645395785655,0.86616121757844,0.866425702912233,0.895248229870474,0,0,0.867879533150303,0,0,0.868530115425011,0,0.865463663700256,0.835777817709842,0,0.869374113719156,0.868847305359989,0,0,0.86454223035487,0,0.831277442592919,0.865845094710661,0,0.866817454764643,0.865084648526078,0,0,0.864550257074527,0.830279719792148,0.834827957575152,0,0.835437754941923,0,0,0,0,0,0.865086586576277,0.867215468333263,0.868401689081619,0.866982295574163,0.837802744407915,0.87038258938457,0,0,0.868438430279419,0.865106207197086,0.867554853281484,0.896631434321911,0.867879533150303,0.868137685386984,0.834603252934519,0,0.865093101712147,0,0,0.833495589146175,0.86685828298864,0,0.830245110555092,0.8672580747594,0.865233476258426,0.865106207197086,0.867141734203212,0,0.864193042779546,0.870201133150456,0.86728583797336,0.836203802673453,0.834227865981155,0.835912230393288,0.897619284408526,0,0.868866226355396,0,0.868661332173534,0.867215468333263,0,0,0,0,0,0,0,0,0.862844346339054,0.831519372049741,0.836046839391648,0.867006185610266
"Diseases associated with the TLR signaling cascade",0.865546923967672,0.833983506511919,0,0,0.866893062111985,0,0,0.859345709153183,0.871130011741386,0,0.833448130015342,0.871506177345215,0.868449898696943,0.870834485976005,0.871506177345215,0,0.871130011741386,0.868315225658279,0,0.86804673438524,0.871506177345215,0.871130011741386,0.802165032780178,0,0.867917358307109,0.834234222812401,0,0.864759325927814,0,0.897392579724493,0,0,0.866016904996577,0,0.86890628102884,0,0.864456368446576,0.866396944034658,0,0.86591808425092,0.867525794407622,0,0.870232774165246,0.900000658983212,0.833082156697329,0.900000658983212,0,0,0,0,0.864719314804473,0,0,0.834008840371524,0.868290307991188,0,0.865896901025475,0.871130011741386,0.864291511758348,0.866276744894472,0.866793770346464,0.868256557068813,0.866286709777181,0.866438870128855,0.86532343471055,0,0.868995881412063,0.86562555741903,0.83301215235339,0,0.866911744730773,0.865898477974335,0.835668614078591,0,0.866896415538088,0.865307133658225,0.867077422258103,0,0.865099641853154,0.865834924252434,0.867708794543814,0.833713150840091,0,0.870608939769075,0.832922130334123,0.896605207065677,0.869401090045733,0,0.867510598412404,0,0.866846512915697,0,0.865106207197086,0.868096081824193,0,0,0.866602983258556,0,0,0,0,0.866074465154703,0.864353041002079,0,0.866982295574163,0.799013404625092,0,0.836966604833431,0,0.89764383491811,0.872893923687995,0,0.866666634501023,0,0.866075159987601,0.867648567281362,0.86454223035487,0.863989866519287,0.86433717557573,0,0,0,0.866426665767989,0.831923556204877,0,0,0,0,0.869531070006924,0,0.86728583797336,0,0.865106207197086,0.86504166463663,0,0,0,0.897694104649745,0,0,0.835218537524031,0,0.867645395785655,0.86616121757844,0.866425702912233,0.895248229870474,0,0,0.867879533150303,0,0,0.868530115425011,0,0.865463663700256,0.835777817709842,0,0.869374113719156,0.868847305359989,0,0,0.86454223035487,0,0.831277442592919,0.865845094710661,0,0.866817454764643,0.865084648526078,0,0,0.864550257074527,0.830279719792148,0.834827957575152,0,0.835437754941923,0,0,0,0,0,0.865086586576277,0.867215468333263,0.868401689081619,0.866982295574163,0.837802744407915,0.87038258938457,0,0,0.868438430279419,0.865106207197086,0.867554853281484,0.896631434321911,0.867879533150303,0.868137685386984,0.834603252934519,0,0.865093101712147,0,0,0.833495589146175,0.86685828298864,0,0.830245110555092,0.8672580747594,0.865233476258426,0.865106207197086,0.867141734203212,0,0.864193042779546,0.870201133150456,0.86728583797336,0.836203802673453,0.834227865981155,0.835912230393288,0.897619284408526,0,0.868866226355396,0,0.868661332173534,0.867215468333263,0,0,0,0,0,0,0,0,0.862844346339054,0.831519372049741,0.836046839391648,0.867006185610266
"MyD88 deficiency (TLR2/4)",0.869361597711215,0.82395678339065,0,0,0.871330558224363,0,0,0.87317669022667,0.877527831923,0,0,0.87807803936157,0.875783208660592,0.877095574234507,0.87807803936157,0,0.877527831923,0.873410719073918,0,0.8747626272818,0.87807803936157,0.877527831923,0,0,0.872828769065861,0,0,0.870385105884878,0,0.915941392634458,0,0,0.870049026480507,0,0.874275240067274,0,0.867766471113323,0.870604899488488,0,0.869904484000302,0.872256038949179,0,0.876215466349084,0.919756160901201,0,0.919756160901201,0,0,0,0,0.868151075767727,0,0,0.823993838554281,0.873374272664021,0,0.869873499859024,0.877527831922999,0.86970084652334,0.872604594308017,0.822011495316636,0.873324906086215,0.870443662767661,0.870666223673003,0.869034705910218,0,0.874406296168219,0.86947661277218,0,0,0.871357884794694,0.872892648397724,0.826421545475581,0,0.871335463191664,0.870755486056311,0.871600216913879,0,0.868707370041162,0.869782848079067,0.872523708388296,0,0,0.876765673787654,0,0.914789723557336,0,0,0.874409319080196,0,0.822088640471924,0,0.868716972995371,0.87309018320779,0,0,0.871625203827712,0,0,0,0,0.870133218195124,0.867615336804411,0,0.871461077639642,0,0,0.827557923945491,0,0.916308896933363,0.88010785908159,0,0.870999368571241,0,0.871446600082666,0.872435615571015,0.867892059046276,0.869489731538862,0.869336754129049,0,0,0,0.82147454119921,0,0,0,0,0,0.875189102312463,0,0.871905061045512,0,0.868716972995371,0.868622568306304,0,0,0,0.91638242513477,0,0,0.825763230452293,0,0.872430976708472,0.872435615571015,0.870646964334942,0.912804909052314,0,0,0.872773443213557,0,0,0.873725032628703,0,0.869239815129279,0.825819116591451,0,0.874959526518767,0.824354169300549,0,0,0.867892059046276,0,0,0.869797724138211,0,0.871219969365374,0.870860946609488,0,0,0.867903799515946,0,0.825191939534032,0,0.825321715812153,0,0,0,0,0,0.868688274434394,0.871802133241809,0.873537186826952,0.871461077639642,0.830093288668932,0.876434597091619,0,0,0.873590927201206,0.868716972995371,0.872298542592236,0.91482808546849,0.872773443213557,0.874895658896588,0,0,0.868697803950604,0,0,0,0.871279687724304,0,0,0.874039959439434,0.870901939260291,0.868716972995371,0.871998483535438,0,0.869556818563171,0.876169185877068,0.871905061045512,0.827204351619825,0,0.826777876589162,0.916272987555003,0,0.874216653160193,0,0.873916959881933,0.871802133241809,0,0,0,0,0,0,0,0,0.867584116098146,0,0.82621260746079,0.873240644223388
"IRAK4 deficiency (TLR2/4)",0.869361597711215,0.82395678339065,0,0,0.871330558224363,0,0,0.87317669022667,0.877527831923,0,0,0.87807803936157,0.875783208660592,0.877095574234507,0.87807803936157,0,0.877527831923,0.873410719073918,0,0.8747626272818,0.87807803936157,0.877527831923,0,0,0.872828769065861,0,0,0.870385105884878,0,0.915941392634458,0,0,0.870049026480507,0,0.874275240067274,0,0.867766471113323,0.870604899488488,0,0.869904484000302,0.872256038949179,0,0.876215466349084,0.919756160901201,0,0.919756160901201,0,0,0,0,0.868151075767727,0,0,0.823993838554281,0.873374272664021,0,0.869873499859024,0.877527831922999,0.86970084652334,0.872604594308017,0.822011495316636,0.873324906086215,0.870443662767661,0.870666223673003,0.869034705910218,0,0.874406296168219,0.86947661277218,0,0,0.871357884794694,0.872892648397724,0.826421545475581,0,0.871335463191664,0.870755486056311,0.871600216913879,0,0.868707370041162,0.869782848079067,0.872523708388296,0,0,0.876765673787654,0,0.914789723557336,0,0,0.874409319080196,0,0.822088640471924,0,0.868716972995371,0.87309018320779,0,0,0.871625203827712,0,0,0,0,0.870133218195124,0.867615336804411,0,0.871461077639642,0,0,0.827557923945491,0,0.916308896933363,0.88010785908159,0,0.870999368571241,0,0.871446600082666,0.872435615571015,0.867892059046276,0.869489731538862,0.869336754129049,0,0,0,0.82147454119921,0,0,0,0,0,0.875189102312463,0,0.871905061045512,0,0.868716972995371,0.868622568306304,0,0,0,0.91638242513477,0,0,0.825763230452293,0,0.872430976708472,0.872435615571015,0.870646964334942,0.912804909052314,0,0,0.872773443213557,0,0,0.873725032628703,0,0.869239815129279,0.825819116591451,0,0.874959526518767,0.824354169300549,0,0,0.867892059046276,0,0,0.869797724138211,0,0.871219969365374,0.870860946609488,0,0,0.867903799515946,0,0.825191939534032,0,0.825321715812153,0,0,0,0,0,0.868688274434394,0.871802133241809,0.873537186826952,0.871461077639642,0.830093288668932,0.876434597091619,0,0,0.873590927201206,0.868716972995371,0.872298542592236,0.91482808546849,0.872773443213557,0.874895658896588,0,0,0.868697803950604,0,0,0,0.871279687724304,0,0,0.874039959439434,0.870901939260291,0.868716972995371,0.871998483535438,0,0.869556818563171,0.876169185877068,0.871905061045512,0.827204351619825,0,0.826777876589162,0.916272987555003,0,0.874216653160193,0,0.873916959881933,0.871802133241809,0,0,0,0,0,0,0,0,0.867584116098146,0,0.82621260746079,0.873240644223388
"Interaction between L1 and Ankyrins",0.920228426229357,0,0.922756226844795,0,0.92127305782408,0,0,0,0,0,0,0,0,0,0,0.901205770870451,0,0,0.895216235020992,0.895796950911178,0,0,0,0,0,0,0.896491282911036,0,0,0.89421510657619,0,0,0.919864224587409,0,0,0,0.895692643866761,0.920159142897305,0,0,0.921764071432019,0,0,0,0,0,0,0,0,0,0.895200420501995,0,0.923413480608036,0,0,0,0.896114252248882,0.89796030494899,0,0,0.921743379285285,0,0.920451834335168,0.921427582110679,0.920980603364213,0.901878328463112,0.895607899512258,0.919064669697185,0,0,0.921633149928263,0,0,0.899981861309403,0,0.896916428880767,0.92106544389924,0,0,0.919723003691347,0,0,0.901691927420258,0,0,0.893199725942787,0,0.900801408028718,0,0,0,0,0,0,0,0,0.921936368834248,0,0,0,0,0.92156341883072,0.895612459590295,0,0.922038580157921,0.9222921958312,0,0.922043498519039,0,0.921227178890492,0,0,0,0.923113024735337,0.921145335369153,0,0.895759274518723,0.896244883082229,0.896163720948961,0.899551244523991,0,0,0,0,0,0,0,0,0,0,0.921227178890492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94420287562633,0,0,0.922559826828735,0,0,0.895942730566626,0,0.920163814505594,0,0,0,0,0,0,0.895759274518723,0.896356166460523,0,0.896074049455812,0,0.921735631598535,0,0,0,0.895765503422488,0.922168061660167,0,0,0.898269851032308,0,0,0.921916355856895,0,0.925486629621049,0,0,0,0.921309663324007,0,0,0,0,0,0,0.921057704897176,0.920792215959816,0.922559826828735,0,0,0,0,0.922866016866734,0,0,0,0,0,0,0,0,0,0,0,0,0.92209910684833,0.89602321715086,0.925244703631992,0,0,0,0.92331126174386,0,0.895477498419575,0.921490610303493,0.896491282911036,0.896491282911036,0.896491282911036,0.896491282911036,0.896491282911036,0,0,0,0,0,0.898742513413004,0.921669968995428
"Creation of C4 and C2 activators",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733229676870223,0,0,0,0,0,0,0,0,0,0.84301541283585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732448783400528,0,0,0,0,0,0,0,0,0,0,0,0,0.734096966447042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.730275088071911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Signaling by GPCR",0.929439133612264,0.926963329433768,0.927175399685298,0,0.926926917525936,0,0.919195666220056,0.92691170442573,0.927171016423248,0.923874453261542,0.923979010835789,0.927203806757349,0.926932967072455,0.924343943111098,0.927203806757349,0.927139384377439,0.927171016423248,0.927025126476652,0.926922859835166,0.927053244035808,0.927203806757349,0.927171016423248,0,0.927199533406257,0.926957654068378,0.92407850978169,0.915794819098237,0.926775561781209,0,0.926939253874423,0.926866246017792,0,0.929496847812185,0.923966686313931,0.924394174229728,0.923949263995088,0.929414061145612,0.929529975793328,0,0.929488233613456,0.926856837005074,0.924172943548533,0.927110400318068,0.923923433747899,0.927145542177008,0.923923433747899,0,0,0,0.927201241909767,0.929369206206157,0.927290829843684,0.927145255459238,0.926965537784856,0.927048715369051,0.923608055812047,0.929464532852496,0.926911699044621,0.926722153003229,0.926743533380189,0.927005927447658,0.927045773303085,0.929474944865502,0.929611842636582,0.926616870775143,0.927214932332583,0.926748413462143,0.926760729481821,0.92686667986314,0.926898930405679,0.929653063088497,0.926950763030838,0.926936997743388,0.926960481354255,0.92688178802997,0.932328619961096,0.926942988189294,0.926856800622052,0.926725163370953,0.92948098456116,0.929644329726937,0.924033087967763,0,0.927121178179826,0,0.92951692349666,0.926993377573479,0.927093962563512,0.927084639354057,0.926964376599672,0.926885382662888,0.923978915151113,0.926725735671607,0.926896386379913,0.929796151426416,0,0.929632537993771,0,0,0,0.92397849520231,0.929501865327866,0.929414622631969,0,0.926793304372402,0.926937423520648,0.924307407603731,0.92955579236572,0,0.926817790863249,0.924132439839968,0.926859741284734,0.92363502921279,0.927029626695376,0.929580138044438,0.926992774868199,0.929430021031286,0.929463515896416,0.926729882007239,0.92696197965338,0,0,0.926870444253875,0.927029430024595,0,0.923769353720842,0,0.929511362580533,0.926959538480567,0.927201241909767,0.92960746062696,0,0.926725735671607,0.926720109500316,0.924204908076932,0.924122300466665,0,0.926965537784856,0,0.921650421124691,0.926897764595953,0.926986646770934,0.926914286261072,0.92673346287068,0.929532482703036,0.929387153694162,0,0,0.926869543237757,0.929563448712928,0.924236969036,0.926790595860275,0,0.926772786695162,0.927088387845726,0.926898930405679,0.924434955178498,0.923956289847426,0,0,0.929430021031286,0.929690860935033,0.924334690837614,0.929676404434067,0,0.926842114689778,0.926817960112206,0.926978278503167,0.923994312731826,0.916532951652502,0.929695020220777,0.926958728036467,0,0.926999252558113,0,0,0.927081057525737,0.927122768791929,0.927123029761739,0.926724025343217,0.926929260693734,0.927025634118212,0.927012908149742,0.927102409703398,0.927071916976556,0.926922743245974,0.926942050335239,0.926844035373143,0.926725735671607,0.92693918401028,0.926794692725327,0.929647730823211,0.926980201935939,0.927103846266239,0,0.926724593267237,0.926907835105462,0,0.927169860074613,0.926923885831749,0,0.923730488888516,0.927041364234988,0.926806363144234,0.926725735671607,0,0,0.926821209183914,0.926881569165327,0.92960746062696,0.927013507610783,0.93004061740415,0.927053244035808,0.926959015708722,0.926941137792256,0.929823435139567,0.926917021565679,0.926895205661792,0.927033233805773,0.929708148726031,0.929708148726031,0.929708148726031,0.929708148726031,0.929708148726031,0,0,0.924322606231445,0.926736433726686,0.923841566189887,0.926972532469807,0.92693677849479
"Regulation of insulin secretion",0.91068952286571,0.895974398841252,0.879410705941825,0,0.895759435969685,0,0.912009925932945,0.896408970367337,0,0,0.877727595641817,0,0.897787772078331,0.897787772078331,0,0.898133437986146,0,0.89745894079175,0.896581855943945,0.896966958998991,0,0,0,0.898579446073758,0.896554713555476,0.898401592118536,0.911119656844628,0.895888528995762,0,0.911455102054849,0,0,0.910931384569549,0.862663373241198,0,0,0.910590037557422,0.911126960313299,0,0.910880529423385,0.89547123271332,0,0.897326035549477,0.91279727217336,0,0.91279727217336,0,0,0,0.897939855589681,0.91026361852061,0.898847600206148,0.897200508493379,0.895987436155679,0.896478486842471,0,0.910869628108898,0.896581855943945,0.895647782401435,0.896669423359881,0.896092977026621,0.89665470033447,0.912334967261679,0.911610272854704,0.894683519961056,0.898579446073758,0.896841589136524,0.89510715252459,0.912880366291622,0,0.896230786950474,0.896461117938006,0.89637985260767,0.897555216990271,0.879932101309832,0.911179941982812,0.895854311414261,0,0.89483650578139,0.910837733613154,0.896179228309599,0.898133437986145,0.897904948879363,0.897865283853755,0,0.895427067526325,0.879228609268057,0.897865283853755,0.897304389232506,0.896248735066342,0.896120119415091,0,0.894839884439617,0.896378534144829,0.911664612129275,0,0.911808554991403,0,0,0,0.877200682226899,0.910961006186299,0.910536863173261,0,0.911889930534543,0.895553305469852,0.877965335796473,0.91127937211663,0,0.91158440303827,0.898847600206148,0.896669907323335,0.895911065892765,0.895904057616312,0.911423100290158,0.896609970676098,0.910634223824862,0.895111768169735,0.895057945317625,0.897036235100116,0,0,0.896365794145166,0.897036235100116,0.898847600206148,0.862174901084679,0,0.911017074566861,0.896848853834827,0.897939855589681,0.895961566339246,0,0.894839884439617,0.894806669537989,0,0,0,0.911610272854704,0,0.863251631232478,0.896148234147244,0,0.896146602031672,0.896609970676098,0.91114176021096,0.925974413127468,0,0,0.896267093835518,0.895701735751217,0,0.896123876945742,0,0.895023838756043,0.897174435474335,0,0,0,0,0,0.910634223824862,0.911030054065095,0,0.910842967535812,0,0.895720526905858,0.896055946557482,0.897013764216425,0.877294063259868,0.910638354536472,0.912101323541496,0.895947233838483,0,0.896454630242435,0,0,0.896207686831027,0.897399054592317,0.897478119060826,0.89482978727295,0.896387089233921,0.896803959927437,0.896267093835518,0.89719368182491,0.897555216990271,0,0.897236602561704,0.912177550254501,0.894839884439617,0.911722843734341,0.895440564600652,0.896267093835518,0.897013764216425,0.897461835957301,0,0.894833140093097,0.896669423359881,0,0.897287062857881,0,0,0,0.897174435474335,0.89607036921887,0.894839884439617,0,0,0.895597108281579,0.897461835957301,0.895961566339246,0.897117007967217,0.914141605618593,0.896353138958787,0.911571768851541,0.896305123861285,0.912859439260729,0.896162750291068,0.896669423359881,0.912009925932945,0.911119656844628,0.911119656844628,0.911119656844628,0.911119656844628,0.911119656844628,0,0,0.87812219763317,0.894903041927837,0,0.896768077368452,0.896431471640639
"Cardiac conduction",0.933420461538734,0.933991424745758,0,0,0.933856210273183,0,0.934082339953854,0.934264775949468,0,0,0.935238113799877,0,0.935132060354343,0,0,0.935132060354342,0,0,0.934373523250275,0.934615758135283,0,0,0,0,0.934356450331057,0.935518161230215,0.93369102146693,0.933937411483918,0,0.943728990609364,0,0,0.933572595730478,0.924091206942679,0,0,0.933357883971776,0.933695615444751,0,0.933780877835463,0.934061027511468,0,0.924529342360738,0,0,0,0,0,0,0.935349488755217,0.932862123758201,0.925151131566474,0.923780749590869,0.933999625387949,0.934308502726338,0.933995313363348,0.933068691060142,0.923631285199468,0.933785978710719,0.934428604306247,0.923084097736314,0.94441498549941,0.93382860477802,0.933999625387949,0.932615323683796,0.935412605305621,0.923436122025152,0.933445915409913,0.934266149775193,0,0.933862257889861,0.934588015804681,0.934536898843413,0.934394661164838,0.923007423702633,0.933728941611485,0.933915888175256,0,0.933275675049943,0.93351368804757,0.934120265174473,0.935349488755217,0.935126807934115,0,0,0.933647146152287,0.923774128411663,0.934963387879343,0.93482800618874,0,0.922932172898666,0,0.933277800270391,0,0.943860775200843,0,0.933521701310978,0,0,0,0,0.933300789769261,0.933033998237374,0,0.944002503440272,0,0.92346261272447,0.933501046125355,0,0.922096476902526,0,0.922701139773934,0.934436864079576,0.922965264943293,0.943708861078611,0.934391207786456,0.933095239367341,0.933448818711397,0.943241933124478,0.934441905312866,0,0.924622664585337,0.923539237016179,0.923555653593997,0,0.923783951533734,0,0.943489662958002,0.934113489362694,0,0.933983352933273,0,0.933277800270391,0.933256907660553,0,0,0,0.933999625387949,0,0.924461228953685,0.934391207786456,0,0.934099742816682,0.934391207786456,0.933704924774971,0.933297007721798,0,0,0.923367301664011,0.933651243602118,0,0.934469728217514,0,0.943405062831708,0.92393803148467,0,0,0,0,0,0.933095239367341,0.933634660140495,0.924455396146727,0.933051921209134,0,0.922673653419087,0.934042719331466,0.924282956093069,0,0.933097837639255,0.903514439085404,0.934264775949468,0,0.933907395735372,0,0,0,0.934983214472984,0,0.933271449019798,0.934212845701074,0.923704997494611,0.934175533745543,0.935059050407596,0.934619833864456,0,0,0.933824069247129,0.933277800270391,0.93353805286741,0.942846177368,0.923477153223686,0.944472168927179,0,0,0.933273557987754,0.944255574000976,0,0.924920158400033,0.922780285531519,0,0.934175533745543,0.934746263566202,0.934051791375111,0.933277800270391,0.923197581374587,0,0.933890955082246,0.934927042248765,0.923175120851741,0.93471014090916,0.934261058138779,0.934325319787662,0.933975405863705,0.933909016784153,0.934142111481244,0.933819461936541,0.944255574000976,0.933718631344925,0.93369102146693,0.93369102146693,0.93369102146693,0.93369102146693,0.93369102146693,0,0,0,0.93345437822007,0.934588015804681,0.934490658974753,0.934240762818446
"GPVI-mediated activation cascade",0.869683818276651,0.871793079297248,0,0,0.871293567922585,0,0,0.872179785059442,0.874393500450789,0,0,0.874102962267253,0.831838446296599,0,0.874102962267253,0,0.874393500450789,0,0,0.873026559472847,0.874102962267253,0.874393500450789,0,0.876285845254815,0.826678660645044,0.876810060152388,0.868499604114492,0.827425156149896,0,0.871462802295578,0,0,0.870245834736902,0.830757646328679,0.835036200921164,0,0.868829530831313,0.870700296048749,0,0.906430604018212,0.871427094460481,0.829409599987839,0.873983904637303,0.874581616424,0,0.874581616424,0,0,0,0,0.868071027650715,0,0.830067897909663,0.871823374235179,0,0,0.869029388841345,0.871158368099999,0.826865730880772,0.829239728194102,0.872518449963405,0.872924073330413,0.86994536240084,0.871823374235179,0.86744983322097,0,0.910111119952877,0,0.831092215004133,0.833574188003711,0.871315909120705,0.871813294329623,0,0.832101283039764,0.869871238276627,0.869105381841672,0.871514030942068,0,0.868525833373693,0.870028217072854,0,0.876186947712943,0,0.874843329801613,0,0.869094900279796,0.874433733988128,0,0.830715204743086,0.87243055712733,0.871486605199969,0.829948875812316,0.868533684395608,0,0,0,0.871534459323149,0,0,0,0,0.86924172499374,0.868705968983,0,0.872473217582886,0.86947096250713,0,0.869981515090263,0,0.87176326028399,0,0,0,0,0.87076532703545,0.829101577398166,0.868932206902903,0.868715633987768,0.867287180914006,0.832305844886702,0,0,0.87162962668932,0.829236344831893,0,0,0,0.824174594561525,0.910751113444426,0.876006832825141,0.908066202177081,0,0.868533684395608,0.823432368596198,0,0,0,0.871823374235179,0,0,0,0,0.8700095087821,0.829101577398166,0.87073468671897,0.840569863619472,0,0,0.872473217582886,0,0.83589181966095,0.871617045969618,0,0.868961140880549,0.874581616424,0.833574188003711,0.835595648338038,0,0,0,0.868932206902903,0.868291393239508,0,0.868967437401011,0,0.871203154541813,0.87055623277438,0.871194928568554,0,0.868941805478785,0.872341321187995,0,0.834321127255452,0,0,0,0,0,0.874642202559127,0.868510221508433,0.870785321739542,0.873720738690273,0.870506487232111,0.836588334873319,0,0,0,0.830399515641,0.868533684395608,0.871012014523829,0.906855545226188,0.908776159475977,0,0.834527988065829,0,0.868518012490143,0,0,0.831162813712654,0,0,0.826825971143152,0.83041322989546,0.82784770009505,0.868533684395608,0,0,0.868949635099402,0.872873125636514,0.87176326028399,0.830797483376141,0.877082345056919,0.873026559472847,0.871733902097924,0.826291229454947,0.874102962267255,0.83382236890767,0.871441384371869,0.830010005328467,0.868499604114492,0.868499604114492,0.868499604114492,0.868499604114492,0.868499604114492,0,0,0,0.867336826171339,0,0,0.870888453581936
