"","GRM1","IL22RA2","PCMT1","PNISR","IFNGR1","RAB32","PDE7B","TNFAIP3","RAET1E","HBS1L","HIVEP2","RAET1G","USP45","TFB1M","ULBP2","PERP","ULBP1","STXBP5","CLDN20","NOX3","RAET1L","ULBP3","BCLAF1","PPP1R14C","ARID1B","MYCT1","VIP","FBXO5","ADAT2","CCNC","MTRF1L","PEX3","SNX9","MTHFD1L","UST","MAP7","OPRM1","REPS1","FUCA2","SYNJ2","MAP3K5","SUMO4","IPCEF1","PHACTR2","PPIL4","CD109","ZBTB2","PEX7","HECA","SCAF8","MCHR2","SIM1","KATNA1","IL20RA","CITED2","ASCC3","NMBR","TMEM181","LTV1","VTA1","DYNLT1","LATS1","ESR1","EZR","NUP43","PLAGL1","TAGAP","SF3B5","STX11","COL12A1","UTRN","SOD2","WTAP","GRIK2","ACAT2","TCP1","MYB","MRPL18","HACE1","IGF2R","SYNE1","LIN28B","PREP","LPA","COX7A2","PLG","MAP3K4","PRDM1","EPM2A","AGPAT4","ATG5","PACRG","FBXO30","QKI","PDE10A","MPC1","RPS6KA2","QRSL1","RNASET2","BEND3","PDSS2","FGFR1OP","CCR6","SEC63","MYO6","KIF25","FRMD1","AHI1","OSTM1","THBS2","NR2E1","SNX3","PHF10","TCTE3","FOXO3","DLL1","HTR1B","PSMB1","TBP","SESN1","PHIP","ELOVL4","SMPD2","TTK","MICAL1","BCKDHB","ZBTB24","AK9","IBTK","FIG4","WASF1","TPBG","UBE3D","CDC40","DDO","SLC22A16","DOPEY1","CDK19","PGM3","AMD1","GTF3C6","RPF2","ME1","REV3L","SNAP91","FYN","CYB5R4","TUBE1","LAMA4","NT5E","KHDRBS2","PTP4A1","RFPL4B","HDAC2","HS3ST5","COL10A1","DSE","SYNCRIP","TRAPPC3L","RWDD1","HTR1E","CGA","KPNA5","GPRC6A","RARS2","COL9A1","ORC3","GOPC","NUS1","CNR1","PLN","RNGTT","MCM9","ASF1A","SRSF12","GABRR1","MAN1A1","SMAP1","GABRR2","UBE2J1","RRAGD","B3GAT2","GJA1","HSF2","FABP7","MDN1","CLVS2","RIMS1","RNF217","TPD52L1","MAP3K7","EPHA7","HEY2","NCOA7","FUT9","UFL1","KCNQ5","TRMT11","FHL5","NDUFAF4","KLHL32","CENPW","RSPO3","RNF146","FBXL4","ECHDC1","COQ3","EEF1A1","PTPRK","LAMA2","EPB41L2","AKAP7","ARG1","MED23","ENPP3","OR2A4","ENPP1","CTGF","STX7","TAAR8","TAAR6","TAAR5","TAAR2","TAAR1","VNN1","VNN2","SLC18B1","RPS12","EYA4","TBPL1","SGK1"
"Transmission across Chemical Synapses",0.750870645642513,0.731809831827417,-0.0155986522285006,0.71121067256615,0.731544706787544,0,0.752499168341789,0.73174417056902,0.691549285501538,0,0.710219773922506,0.691788040874534,0.733308060993859,0.733696956640057,0.691788040874534,0.734278449948445,0.691549285501538,0.734552671406673,0.732559040690316,0.733376400331573,0.691788040874534,0.691549285501538,0,0.714199326054631,0.711216568959132,0.711501261931811,0.751401152550426,0.730965624393888,0,0.733330161004713,0.709980790487018,0.710391221348125,0.751168946430025,0.733188827720933,0.713228692570619,0,0.750747945168082,0.751410160303293,0,0.751106224097762,0.730760676839574,0.711561541967325,0.733131109133879,0.70986302826556,0.711148277957237,0.70986302826556,0,0,0,0.73445401324917,0.750345355364927,0.714956382663743,0.711091105359163,0.731825911434477,0.732082146148221,0.708898610838859,0.751092778932014,0.733082703735098,0.730668698929713,0.73192874257292,0.731620064118969,0.732732437079104,0.731027846708193,0.752006255135283,0.730703270624297,0.734828535231311,0.732879383326869,0.730298848826323,0.75307357144443,-0.0155986522285006,0.731453579197777,0.732538249734636,0.732438020919359,0.733855836535299,0.732126388739479,0.751475505388888,0.73113675439254,0.709912015982437,0.729668108713046,0.76959983652704,0.730573043847504,0.711170533306333,0,0.734123284623692,0,0.730076211021384,0.712351832101008,0.733947721322968,0.733450179078739,0.732490576898936,0.753441757476046,0,0.729672275790321,0.731211767397574,0.752073274626752,0,0.752328528854475,0,0,0,0.711103077899818,0.731367528375734,0.750682362397354,0,0.752183036646897,0.732202350921013,0.710512991386168,0.731760185858199,0,0.731794004826311,0,0.733579514841313,0.710204004517003,0.731767593004048,0.75208476444025,0.732152353663856,0.750802442420707,0.730220936670731,0.730547518078739,0.753630522779544,0,0,0.732873707403854,0.733604998213367,0.736265378256594,0.752373138456849,0,0.751274632420299,0.732361538987731,0.712908092303111,0.732375151944574,0.710895542592902,0.729672275790321,0.729928247320944,0.733376400331573,0,0,0.733521541330993,0,0,0.732244312090548,0,0.731764773544606,0.731855416444349,0.751428413797159,0.730428313922606,0,0,0.732170827991358,0.73205468918508,0.715595610357107,0.73143252836434,0,0.730792275106368,0.713271085798687,-0.0155986522285006,0.713525629790128,0.733696956640058,0.712974591855532,0,0.750802442420707,0.751290640719601,0.709110142324367,0.751059897041987,0,0.731496718188289,0.731172109297083,0.753117260494179,0.711218249649753,0.750807537045059,0.731051654637653,0.731904449388639,0,0.732402126526769,0.712103928198044,0,0.751213436957674,0.711097227355052,0.713329962086396,0.729659822422464,0.752693355686258,0.712908423951312,0.732480187085762,0.714260215456239,0.732959732614894,0,0.733947721322968,0.753025779419439,0.729672275790321,0.752145094734581,0.751927951163831,0.730994695442429,0.712694616078888,0.71450103397528,0,0.729663957632273,0.752847385900742,0,0.713619648336476,0.708273057879836,0,0,0.732551600632103,0.73118989752557,0.729672275790321,0.733327567164637,0,0.73060619986674,0.732971896824633,0.731794004826311,0.733219071887674,0.730436117225266,0.733034008586305,0.733474052314405,0.732560124171908,0.753546917905511,0.732384527343464,0.713625938669788,0.752499168341789,0.751401152550426,0.751401152550426,0.751401152550426,0.751401152550426,0.751401152550426,0,0,0.713063609616243,0.729886829649368,0,0.732263750107068,0.732024159821701
"Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1",0.380377885650141,0.390147067594991,0,0,0.590911203903233,0,0,0.59647138209433,0,0,0.403474616876575,0,0.611310620498711,0,0,0.417480045790883,0,0,0,0,0,0,0,0,0.598039930999772,0.613777166638512,0,0.763979052944575,0,0.595234043389602,0,0,0.589597577638992,0.598337047356675,0,0,0,0.586733044390599,0,0.584080852493486,0.597954646671546,0.608994110051252,0,0,0.616461202582406,0,0.406696177054137,0,0,0,0,0,0.614929046904968,0.390287380604033,0.594231786783588,0.410622772297417,0,0,0.593248560981288,0.599274485701378,0.603009331876675,0.606971417727655,0.591091906620505,0.596904056179754,0.753896230204412,0.422280170630875,0,0.581005071252141,0,0,0.599523098810076,0.606971417727655,0.39973468402656,0,0.596713550171341,0.592272656066279,0.763610789077869,0,0.581631277546924,0.588589667032511,0.598968203238334,0.610891180156237,0,0,0,0.590873135548443,0.611880096533528,0.414594059308607,0.606108252941004,0.599716263909998,0,0.611491801705502,0.581667640074267,0.392001048138849,0,0,0.600535328529824,0,0,0,0,0.758055854641691,0,0,0.590930184272818,0.59511774736802,0,0.761482241410971,0,0,0.421069657621923,0,0.583544024665484,0.600976102481581,0.594889627066491,0.603604032028203,0,0.755619229346525,0.755039965390217,0.611077653817907,0,0,0.600976102481581,0.611077653817907,0,0,0,0.389223555927867,0.605521959287324,0,0.764765111261539,0,0.581667640074267,0.584196153948332,0,0,0,0.596904056179754,0,0.607170979656475,0.596997845046165,0,0.595731079161326,0.598634631151299,0.586892327054677,0.583357440883945,0,0,0,0.392532976248384,0,0.608486536099116,0,0.581564018665961,0,0,0,0,0,0,0,0,0.604448105152708,0,0,0,0.765780870487754,0,0,0,0.602188948236271,0.598554796488958,0.604085431245379,0.601932193568336,0,0,0,0.618702668838563,0,0.581558970160245,0.601205289098009,0,0.599913848631898,0.6171142353931,0.400990038501315,0,0,0,0.581667640074267,0.598115590881966,0.591018396685062,0.599913848631898,0.601343639342242,0.416269532781931,0,0.581595054607407,0,0,0.6171142353931,0,0,0.597027862149622,0.604709636458539,0.594910629872363,0.581667640074267,0,0,0.592703184993235,0.607802760183481,0.596625634438273,0,0.624147313904673,0.604560102593539,0.596489660057462,0,0.610348105427699,0,0.595134844859142,0,0,0,0,0,0,0,0,0,0.585233353755344,0.604085431245379,0.605305642116484,0.601682951048244
"L1CAM interactions",0.616565071510189,0.568848994687598,0.622558425520289,0.526639133634614,0.615919365298068,0,0,0.573296445095383,0.530201777834379,0,0,0.530743183651619,0.573935272404729,0.530941345430643,0.530743183651619,0.62628555244579,0.530201777834379,0,0.571480398095163,0.568947362176434,0.530743183651619,0.530201777834379,0.573321771725084,0.576709798501065,0.569331266619502,0.575326226124252,0.569016661951612,0.568623522617367,0,0.620011300417027,0.566945435040293,0.524780931865926,0.617005086596204,0,0.618910339849211,0,0.567535437582802,0.616447304882184,0,0.614294695188595,0.619806720119135,0.524557212919954,0.574509892616129,0.616948027283258,0.532129954149421,0.616948027283258,0,0,0,0,0.618395707358,0,0.623413973612144,0.568885457082945,0.57228893589006,0.521396262434399,0.620090577978444,0.572827818952859,0.573343381518749,0.570807506074055,0.620316460667624,0.570483115830632,0.618322808462107,0.618693452750325,0.614754888029453,0.62753293535653,0.574173942551545,0.614768032067261,0.571630297282221,0.616449304796017,0.619982489370138,0.570834186380608,0.523054340070764,0.575016144886332,0.568842493327437,0.618330171442537,0.619161389212835,0.566789480783052,0.618943102639528,0.616932750087644,0.521201867886521,0.574576260167404,0.58349077181214,0.573466023629912,0.576804655120585,0.614690473559151,0.575502948234314,0.625535586488941,0.620591317803912,0.567984629902086,0.62307448306741,0,0.6189525519761,0.522572831655192,0,0,0.662470301129648,0,0,0,0,0.615517592464058,0.567386720956502,0,0.617339168579515,0.66185412800083,0.530754875107033,0.616407989369151,0,0.61648467784673,0,0.571665572398527,0.567451599039066,0.618391624286601,0.617896547213097,0.623903079518643,0.567659016496334,0.613547487707439,0.616934134848558,0.623216926186176,0,0,0.572349158911162,0.620591317803912,0,0.476024297083683,0,0.566006148913847,0.571558739665562,0,0.620372925781098,0.52592453945161,0.6189525519761,0.563031835356462,0,0,0,0.572642109627556,0,0,0.522406556056592,0,0.568110339906539,0.570641230475455,0.615025298128834,0.659644017361728,0.537543203788342,0,0.666338309712542,0.566866150370034,0.530211048311632,0.571148502395625,0,0.620242562085221,0.619577463229654,0.616449304796017,0.619583679828873,0.524557212919954,0,0,0.567659016496334,0.614373791733613,0.522625900849909,0.620016014435355,0,0.661787893477308,0.570208345137765,0.571919826236466,0,0.567670569154715,0.61828145716263,0.527085151475059,0,0.620840344074993,0.52866469556992,0,0.621000728857631,0,0.623880498107868,0.618924312503549,0.61737543534629,0.6220785049948,0.616546854063579,0.576141043384905,0.525518414727622,0,0.619829254721386,0.623748537953421,0.6189525519761,0.619218617391116,0.622731836008909,0.620315847511755,0.623315683294166,0.573464274309626,0,0.618933689576903,0.622762051497648,0,0,0.56788666117975,0,0.522835494134916,0.572219909792245,0.569132088253483,0.6189525519761,0,0,0.573201657561539,0.573023703402601,0.663238439253641,0.572977096265036,0.625499586672754,0.574053267525963,0.572534422711391,0.619169054342922,0.621913659762581,0.619583679828874,0.574752170996918,0.61918217147059,0.569016661951612,0.569016661951612,0.569016661951612,0.569016661951612,0.569016661951612,0,0,0.530702300241045,0.571260512249102,0,0.621716984206134,0.624710862511537
"Glutamate Neurotransmitter Release Cycle",0.309606098938215,0,0,0,0.315579071836502,0,0,0.321179436263725,0,0,0,0,0.333067631996467,0,0,0.0987104915834581,0,0.332544466207098,0,0,0,0,0,0,0,0,0.313314766320848,0.316692127578677,0,0.318519073127192,0,0,0.448705511955568,0,0,0,0.308748324533077,0.450391789760221,0,0.448267032711748,0,0,0.334378914493602,0,0,0,0,0,0,0,0.305933899971828,0,0,0,0,0,0.311158988208984,0,0.31461638121679,0.323425093583302,0.31204319688948,0.327922264835335,0.315200672861564,0.317544917118379,0.302823816658515,0.102556027458303,0.32722158529192,0.304164370566245,0.462020363396166,0,0.319643117212831,0,0,0,0,0.0741849807858873,0.528000175802762,0,0.307621455713304,0.44789804204071,0,0,0,0.336048005415979,0,0.312713350769765,0,0.0963984341012349,0.328899846419181,0,0,0,0.307650586914691,0,0,0,0.320454047309574,0,0,0,0,0.314258918567457,0.308289848537696,0,0.322268217065408,0.318425904608038,0,0.317003908267013,0,0,0,0.325741323857187,0,0,0.318243150027156,0.322912485326427,0.309129303894965,0.521597877806925,0.0698811629617715,0.0892502751044375,0,0,0.323119223116983,0,0.34451765625527,0,0,0,0,0,0.31963392190283,0,0.307650586914691,0.301573569778444,0,0,0,0.319856974600602,0,0,0,0,0,0.322912485326427,0.450519396274503,0.30669228373086,0,0,0,0,0,0,0,0.0695870920474257,0,0,0,0,0,0,0.309129303894965,0.312542200278329,0,0.310929117511353,0,0,0.318135622119588,0.328706099732134,0,0.309164919391915,0,0,0,0.0819235499349828,0,0,0.323425093583302,0,0,0.307563527917932,0.323302831957353,0,0.319956159583184,0,0,0,0.33062743899674,0.466836021559858,0.307650586914691,0.455529568954119,0.312829724183106,0,0,0,0,0.307592436340257,0.325737151065525,0,0,0,0,0,0.327779369340407,0.318259976056926,0.307650586914691,0,0,0.314179462803781,0.330257371193712,0.317321864420607,0.318060234864716,0,0,0.319524988411119,0,0.328315381514517,0,0,0.458004826521014,0.313314766320848,0.313314766320848,0.313314766320848,0.313314766320848,0.313314766320848,0,0,0,0.308195138445168,0,0.0846261291066252,0.321373444973692
"Assembly of collagen fibrils and other multimeric structures",0.775827891961882,0,0.831685907804734,0,0.730562980111077,0,0,0.779652206781231,0,0,0,0,0.735995783431643,0,0,0.787622649916526,0,0,0,0.828116113522752,0,0,0,0,0,0.783026844372004,0,0.730707532591592,0,0.776319354056956,0.730266359557116,0,0.826345881756779,0,0.830486091471015,0,0.775550885153248,0.774861433578064,0,0.774175271615671,0.778750290850047,0,0.736634138665206,0.775800862951054,0,0.775800862951054,0,0,0,0,0.774642004261975,0,0,0,0,0,0.776329376849378,0,0.827290446099028,0.732881854201576,0.829815704440756,0.733802401595081,0.822897198866691,0.82316930585396,0.825352202712348,0.788864514460161,0.778585471452149,0,0,0.871927151382705,0.823846891602099,0.780618568502834,0,0,0,0.779702463168749,0.827865505308457,0.730111095234646,0.727778280039238,0.826085120112641,0,0.782280196231545,0,0.78324266809423,0,0.873023547921672,0.780081695657989,0.786876001776068,0.734649852642709,0,0,0,0.727787687572361,0,0,0,0.732137288448883,0.735080185874145,0,0,0,0.826428360161516,0.775402826442758,0,0.831862303118506,0.827774032750731,0,0.827314817989883,0,0.825547489567161,0,0,0,0,0.826968366454788,0.732716314198906,0.775673917359105,0.77846246688333,0.778312602579229,0.784567599124448,0,0,0.82928967739375,0,0,0,0,0,0.733212510847903,0,0.776135136716335,0,0.727787687572361,0,0,0,0,0,0,0,0.77875365374015,0.730590400041082,0.778457171875856,0.732716314198906,0.774902642400653,0.824731464456844,0,0,0.827098132323283,0.776371817271667,0,0.779203730496527,0,0.824806489797666,0.874833866972849,0.871927151382705,0.831156452624238,0,0.832110704772934,0,0.775673917359105,0,0,0.776255143172123,0.734730668444833,0.917288547247034,0.731173689909487,0.82640466645711,0,0.775685418909034,0,0,0,0.782201530907942,0,0,0.830135102323563,0,0.783565284876095,0.727759573029993,0.733057265472026,0.829555453680297,0.831862303118506,0.78612935363561,0,0,0,0,0.727787687572361,0.828549619988862,0.776955778579817,0.778792669153039,0,0.786876001776068,0,0.727768908619587,0,0,0,0,0,0,0.734288009507871,0.731213848355714,0.727787687572361,0,0,0.774696878806468,0.735303141203273,0.826247421819898,0.734343002438009,0,0.779994724984507,0,0.821552103968551,0,0.823581875141333,0.779166267001478,0.829348971420948,0,0,0,0,0,0,0,0,0.825216791351372,0,0.783074292821719,0.77689371638068
"Class B/2 (Secretin family receptors)",0.856718215920182,0.770527133402248,0.732578546694702,0,0.814788186153961,0,0.816576337283049,0.774508991183546,0,0,0,0,0.774992324616901,0,0,0,0,0,0,0.818791492776158,0,0,0,0,0,0.777351372259321,0.769780211437933,0.770174036106211,0,0.773031551995997,0.727948272912363,0,0.813840129628932,0,0,0,0.85646582646972,0.814336295900498,0,0.81371111256486,0.816554138975034,0,0.775542721869524,0,0.733526325761545,0,0,0,0,0,0.855637717045931,0.77961753236443,0.733684300858606,0.77056020844298,0.773607205510803,0,0.857175134274623,0.821792839181708,0.769563273555549,0.772155127614312,0.77306701524619,0.817935547954917,0.816173980879001,0.816306490353243,0.769680475257749,0,0.818992276317049,0.768356290202092,0.772784949962868,0.729609198777947,0.815983980960893,0.817935547954917,0,0.819645626118945,0,0.85796238567341,0.813281637593338,0.72780680679744,0.770728931999535,0.813602541649092,0.816049004098229,0.776671078100532,0,0.776033831114736,0,0.814246613109356,0.772802983057301,0,0.773766005546068,0,0,0,0.770737503493235,0,0.815700292742948,0,0.816524216794161,0,0,0,0.771763865589961,0.813915278248381,0.856330925610204,0,0.817534809322073,0.766922015379012,0,0.814722957327687,0,0.776977494388329,0,0.817835186517941,0,0.731372602646219,0.815193393607233,0.77216886769653,0.856577924908666,0.813340908976161,0.771787599298684,0,0,0,0.770162205178735,0,0,0,0,0.814057521037813,0,0,0.81675970073355,0,0.770737503493235,0.767593979292403,0,0,0,0.773425212864896,0,0,0,0,0,0.772004299010101,0.814373842530267,0.813632078817048,0,0,0.772372709794296,0.814300490657827,0,0.81903675034643,0,0.768933282320085,0.818199935865812,0.729609198777947,0,0,0,0,0.856577924908666,0.857582127222842,0.776557063559402,0.857107497680776,0,0.776365988919032,0.770598766421948,0.775319843412235,0.772000768787031,0.85658840432569,0.816808208627599,0,0,0,0,0,0.731165559970311,0.735551166760123,0.774155523486872,0.770711887466202,0.816576337283049,0.817260057191252,0.816377719522965,0.776601442340708,0,0,0.777470228816269,0.772028683034613,0.770737503493235,0.770875114425136,0.814280854538881,0.817015968459581,0.774965178507849,0.777281736499498,0,0.770720393409934,0.81789096831729,0,0,0.728811559191772,0,0,0.774516153586826,0.774566350489489,0.770737503493235,0,0,0.769434715746531,0.774330009013693,0.816240859871058,0,0.82188394485862,0.771687331548707,0.773327530057595,0,0.862223189628517,0,0,0.7716034281791,0.85780944517235,0.85780944517235,0.85780944517235,0.85780944517235,0.85780944517235,0,0,0.779835863998903,0.770177978562309,0,0,0.816794738122162
"Regulation of signaling by NODAL",0.539849569223178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564064993763446,0,0,0,0,0,0,0,0,0,0,0,0.537613639406684,0,0,0.542954375723014,0,0,0,0.538572464882538,0.545465004031515,0,0.542301542364722,0,0,0.576732775444021,0,0,0,0,0,0,0,0.5343821861775,0,0,0,0,0,0.542161600937291,0,0,0,0,0,0.544736770298512,0.551669342693581,0,0,0,0,0,0,0.554793264825212,0,0,0,0,0,0,0,0,0.541752167628408,0,0,0,0,0,0.745027977085998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53788985919942,0,0,0,0,0,0,0.551337248885688,0,0,0,0,0.537202829074005,0,0.539139689077905,0,0,0,0,0,0,0,0,0,0,0,0.566169785908926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545654992019391,0.736063462868026,0,0,0,0,0,0.565484606691329,0,0.527235774197798,0.566906989420432,0,0,0,0,0,0.539139689077905,0,0,0.541819356095323,0,0.548242997966185,0,0,0,0.539192715497763,0,0,0,0,0,0,0,0,0,0,0,0.562151152230095,0,0,0,0,0,0,0,0,0.544649089666068,0.555259340482853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570596382463655,0.551337248885688,0,0,0,0,0,0,0,0,0.556799735208413,0,0,0,0,0,0,0,0,0,0,0,0.557369477266256
"Interaction between L1 and Ankyrins",0.697553664746738,0,0.709765112498187,0,0.702600132439069,0,0,0,0,0,0,0,0,0,0,0.726318910234345,0,0,0.576723301693356,0.579528658139641,0,0,0,0,0,0,0.573669670092862,0,0,0.571886991573986,0,0,0.695794258053635,0,0,0,0.569811557668225,0.697218966755045,0,0,0.704972149829196,0,0,0,0,0,0,0,0,0,0.567433696113734,0,0.712940212599128,0,0,0,0.571848288215091,0.589979515948309,0,0,0.704872188990847,0,0.573309622090804,0.703346617442911,0.564477467978874,0.72956794097374,0.578615377532716,0.691931721306577,0,0,0.574165872841466,0,0,0.590532161332727,0,0.705597704900671,0.707762759483009,0,0,0.69511203985053,0,0,0.608006457059756,0,0,0.566981831144444,0,0.72436549045737,0,0,0,0,0,0,0,0,0.705804494244406,0,0,0,0,0.698616910914488,0.569424198753694,0,0.706298262712935,0.699530661112752,0,0.700936108083215,0,0.57220468409657,0,0,0,0.703495969616329,0.701983123298594,0,0.570133440937068,0.702353561995785,0.701961479193149,0.718326127136747,0,0,0,0,0,0,0,0,0,0,0.57220468409657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.697609898698076,0,0,0.708816331759752,0,0,0.580232899065471,0,0.701713023458664,0,0,0,0,0,0,0.570133440937068,0.573016941604024,0,0.571654074199933,0,0.704834761010421,0,0,0,0.5701635318914,0.706923769562571,0,0,0.71213589616,0,0,0.705707814377413,0,0.586245444403084,0,0,0,0.702776968439129,0,0,0,0,0,0,0.701559792865234,0.700277253305995,0.708816331759752,0,0,0,0,0.710295492587638,0,0,0,0,0,0,0,0,0,0,0,0,0.70659065860563,0.58062171838613,0.721786592389411,0,0,0,0.712446407703489,0,0.577985428271561,0.70365109774042,0.573669670092862,0.573669670092862,0.573669670092862,0.573669670092862,0.573669670092862,0,0,0,0,0,0.714419261363209,0.704517554248874
"Phase 0 - rapid depolarisation",0.572552770908621,0.447364632058288,0,0,0.56366105761023,0,0.44944906020107,0.45492418214372,0,0,0,0,0,0,0,0.604182846437471,0,0,0,0.458264327487926,0,0,0,0,0,0,0.448534768396417,0,0,0.450738062249602,0,0,0.446226443857816,0,0,0,0.447199508799762,0.447646066533829,0,0.445857302381974,0.565264095129136,0,0,0,0,0,0,0,0,0,0.569461265517793,0,0,0.447459265814196,0.451023647964451,0,0.573860098097558,0,0,0,0,0,0.450685085585764,0.699698513806733,0.571717934522189,0.607420278558259,0.45735430717439,0,0.459664602902367,0,0.452920686638152,0,0,0.591217882417372,0,0.58371291829725,0.585692938739107,0,0,0.445546661085268,0.441701329101234,0,0,0,0,0.4497389990147,0.46125483266142,0.602236400115901,0.340256129760868,0,0.451773971688848,0,0,0,0.44694253614735,0,0.579396529050508,0,0,0,0,0.574523382757923,0.446813532706347,0,0.702090443310402,0,0,0.576834300693368,0,0,0,0,0,0,0.698339887159777,0,0.447520242987057,0.582591829682269,0.579912368267931,0.596218596539523,0,0,0,0,0,0,0,0.443153426426086,0.454747310206778,0,0.452195024261126,0,0,0,0,0,0,0.447459265814196,0,0,0,0,0.448614600737003,0,0.447753494325847,0.569737741688108,0,0,0,0.44538545663446,0,0.458966054364933,0,0.579664799488215,0,0,0,0,0,0,0.447520242987057,0.447884370063679,0,0.57366657740126,0,0.448507984881338,0,0,0,0.447550226520582,0.580149826143636,0,0,0.590050463884997,0,0,0,0,0,0,0,0,0.582545625952646,0,0,0,0,0.454563082825103,0,0.451262511524313,0.561296077026121,0.453184226872318,0.454909057696023,0,0,0,0.457333135248749,0,0,0,0,0,0,0,0,0,0,0.444625998812217,0,0.45096649908287,0,0.594959590619472,0.459492852666182,0.447179777392174,0.333002777411808,0.708765818995576,0.331969332543496,0.452409595958811,0.453346350712165,0.448534768396417,0.448534768396417,0.448534768396417,0.448534768396417,0.448534768396417,0,0,0,0.571364928961486,0,0.592325677770397,0.582459318467021
"Phosphorylation of the APC/C",0.612907095409897,0.621723608960108,0,0,0.630804612465221,0,0,0.626372936959681,0,0,0.643578877296842,0,0.637833371157614,0,0,0.482905728821686,0,0,0,0,0,0,0,0,0.639118406879312,0.485510280468933,0,0.786995278663555,0,0.632101346833745,0,0,0.613752938621429,0,0,0,0.611940805533003,0.615652544348186,0,0.613258988170129,0.623869354996339,0.645243870187781,0.464963293941695,0,0.641315447365043,0,0,0,0.650059080846669,0.653863033409213,0.608770333266023,0,0.649875738419953,0.621850238963774,0.450769179743848,0,0,0,0.630309484152158,0.628902688281101,0.639118406879312,0.642694119133364,0.630967693464672,0.636213055423765,0.777895709854737,0.487237756409401,0.468187878695111,0.609316917285856,0,0,0.638576694976101,0.630935854320619,0,0,0,0.629428747263904,0.634920029426155,0,0.77677709268408,0.61284331716391,0.635471359910669,0.482905728821686,0,0,0,0.616835822468123,0.647124114751208,0.48030117717444,0.63313832664676,0.636146471407756,0.628052155584146,0.647497992635112,0.776809909220495,0,0,0,0.639490214356789,0,0,0,0,0.781649697181628,0.611424328577662,0,0.628217190265105,0.630116147172142,0,0.784741950509507,0,0,0,0.642104768596469,0.635471279444789,0.637283453388453,0.634395068854031,0.639655113225232,0.612369981897433,0.767166446871217,0.627185012962624,0.646399924423351,0,0,0,0.644519679859924,0,0,0,0,0.640796658045167,0,0.635961784736997,0,0.776809909220495,0.62213984725537,0,0,0.650059080846669,0.633608503776518,0,0,0,0,0.63775901610245,0.626393515448641,0.615796294129292,0.623987475227876,0,0,0,0.630244176578156,0,0.64666603825596,0,0.626853739674543,0,0,0,0,0,0,0.612369981897433,0,0.640416874259225,0,0,0,0.788621387059746,0.62561374406382,0,0.612410103045788,0.64098257683208,0.63770281929408,0.642694119133364,0.640750860295147,0,0,0,0.653281365329016,0,0.776711836549224,0.637490290247534,0,0.638929339764404,0.657056935593355,0,0,0,0,0.776809909220495,0.435863149321481,0.630901352050871,0.638929339764404,0.455968270108914,0,0,0.776744402123204,0,0,0.652572139382681,0,0,0.63444454355373,0.631876100061278,0.631220121329923,0.776809909220495,0,0,0.629817291989522,0.634667589398602,0.635961784736997,0,0.658195060996928,0.645727053258956,0.633234518621163,0,0.645741519932154,0,0.637898565173244,0,0,0,0,0,0,0,0,0,0.623075901697228,0.640813874569936,0.467039579397849,0.640525923338492
"Nitric oxide stimulates guanylate cyclase",0,0,0,0,0,0,0.504420761739506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494357517099576,0,0,0,0,0,0,0,0,0,0.489610835860164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486685324732353,0,0,0,0,0,0,0,0,0,0,0,0.485767444737495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501970077592793,0,0,0,0,0,0,0,0.489134263617017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490006852643848,0,0.49800971421013,0,0,0,0,0,0,0,0,0.641042457229047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.790443483971895,0,0,0,0,0,0,0,0,0,0,0.490006852643848,0.493554457537959,0,0,0,0,0,0,0,0.490043873900018,0.495181059435086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500101374013114,0,0.501601890889696,0,0.500325876267383,0,0,0.494357517099576,0.494357517099576,0.494357517099576,0.494357517099576,0.494357517099576,0,0,0,0,0,0,0
