"","GRM1","IL22RA2","PCMT1","PNISR","IFNGR1","RAB32","PDE7B","TNFAIP3","RAET1E","HBS1L","HIVEP2","RAET1G","USP45","TFB1M","ULBP2","PERP","ULBP1","STXBP5","CLDN20","NOX3","RAET1L","ULBP3","BCLAF1","PPP1R14C","ARID1B","MYCT1","VIP","FBXO5","ADAT2","CCNC","MTRF1L","PEX3","SNX9","MTHFD1L","UST","MAP7","OPRM1","REPS1","FUCA2","SYNJ2","MAP3K5","SUMO4","IPCEF1","PHACTR2","PPIL4","CD109","ZBTB2","PEX7","HECA","SCAF8","MCHR2","SIM1","KATNA1","IL20RA","CITED2","ASCC3","NMBR","TMEM181","LTV1","VTA1","DYNLT1","LATS1","ESR1","EZR","NUP43","PLAGL1","TAGAP","SF3B5","STX11","COL12A1","UTRN","SOD2","WTAP","GRIK2","ACAT2","TCP1","MYB","MRPL18","HACE1","IGF2R","SYNE1","LIN28B","PREP","LPA","COX7A2","PLG","MAP3K4","PRDM1","EPM2A","AGPAT4","ATG5","PACRG","FBXO30","QKI","PDE10A","MPC1","RPS6KA2","QRSL1","RNASET2","BEND3","PDSS2","FGFR1OP","CCR6","SEC63","MYO6","KIF25","FRMD1","AHI1","OSTM1","THBS2","NR2E1","SNX3","PHF10","TCTE3","FOXO3","DLL1","HTR1B","PSMB1","TBP","SESN1","PHIP","ELOVL4","SMPD2","TTK","MICAL1","BCKDHB","ZBTB24","AK9","IBTK","FIG4","WASF1","TPBG","UBE3D","CDC40","DDO","SLC22A16","DOPEY1","CDK19","PGM3","AMD1","GTF3C6","RPF2","ME1","REV3L","SNAP91","FYN","CYB5R4","TUBE1","LAMA4","NT5E","KHDRBS2","PTP4A1","RFPL4B","HDAC2","HS3ST5","COL10A1","DSE","SYNCRIP","TRAPPC3L","RWDD1","HTR1E","CGA","KPNA5","GPRC6A","RARS2","COL9A1","ORC3","GOPC","NUS1","CNR1","PLN","RNGTT","MCM9","ASF1A","SRSF12","GABRR1","MAN1A1","SMAP1","GABRR2","UBE2J1","RRAGD","B3GAT2","GJA1","HSF2","FABP7","MDN1","CLVS2","RIMS1","RNF217","TPD52L1","MAP3K7","EPHA7","HEY2","NCOA7","FUT9","UFL1","KCNQ5","TRMT11","FHL5","NDUFAF4","KLHL32","CENPW","RSPO3","RNF146","FBXL4","ECHDC1","COQ3","EEF1A1","PTPRK","LAMA2","EPB41L2","AKAP7","ARG1","MED23","ENPP3","OR2A4","ENPP1","CTGF","STX7","TAAR8","TAAR6","TAAR5","TAAR2","TAAR1","VNN1","VNN2","SLC18B1","RPS12","EYA4","TBPL1","SGK1"
"Transport of small molecules",0.883059344957419,0.876627127260395,0.87735343306564,0,0.87673171423212,0,0.88361895476252,0.876541984533858,0,0.868595220112365,0.869615807878166,0,0.876115484846675,0.877193073363528,0,0.876863493155763,0,0.862421123381257,0,0.876616768753931,0,0,0,0,0.877068766716947,0.877538157832157,0.883241643225336,0.876353012126105,0,0.876648932204501,0.869276149936744,0.877282867611802,0.881968050984352,0.877243483512162,0,0,0.883017181351955,0.882050939389081,0,0.882022874127613,0.876245210704015,0.869060840717987,0.869434057398865,0.877283062288296,0.868679642904163,0.877283062288296,0,0.87018134878962,0.869906223745355,0.877418092024235,0.882878839281943,0.877546789139433,0.877342465853448,0.876632652701199,0.884016399172868,0.869195086833335,0.883135676694704,0.877068766716947,0.876325684993442,0.875526935820922,0.876873074738239,0.877111142854427,0.87653117772537,0.883449574830912,0.87546763342962,0.877052519147277,0.876407610297076,0.875910836028312,0.877170940409194,0.87624915146728,0.876618132813165,0.876911443073926,0.876645920457036,0.876866082730866,0.876756387029833,0.883267193116326,0.876817284440157,0.86925251693051,0.875321225109139,0.881928360078782,0.876150309178054,0.877424509442898,0,0.876860483430446,0.862987868240064,0.876277502530288,0.869903442609615,0.876749844766504,0.876988207298874,0.876825439317606,0.876370107670036,0.869159198293505,0.87532265704331,0.876484275451437,0.883472604761399,0,0.876506328289643,0,0,0.869722149176451,0.869652892552991,0.88317440431459,0.882994645122302,0.868592586870434,0.876588159960006,0.876758000927288,0.869190747413969,0.88330933333789,0.883827179222078,0.87662168862266,0.877546789139433,0.876205456000614,0.876437269120232,0.876793007403494,0.883370247839811,0.875799000487403,0.883035908261278,0.875409442807715,0.876434410282424,0.876988207298874,0.870527864649448,0.870217673613041,0.876793007403494,0.876417497556781,0.870252189346769,0.877036460509042,0,0.883198167070295,0.877193428487648,0,0.876817380601368,0.869881293166336,0.87532265704331,0.875783486107867,0.869651943279279,0.884059893026602,0.869906223745355,0.876714696290649,0,0.877492797489096,0.876658771668886,0.868356909952406,0.883517032099873,0.875616312109572,0.882057211843342,0.890059376756478,0.884813061187504,0,0.876751176494118,0.876273845897423,0.869683280687183,0.876886170661859,0,0.883399893991734,0.877018067484346,0.87624915146728,0,0.86953472672725,0.877418092024234,0,0.883035908261278,0.883203668007591,0,0.88312437747973,0,0.876519531914844,0.87642396660312,0.876243985135011,0.868906641623963,0.883037658928765,0.883736924016048,0.876608713196615,0.868867539937438,0.876038336820505,0,0,0.87711738272889,0.877328052251838,0.877257529003065,0.875318377688308,0.876599439591373,0.876861053498436,0.876751176494118,0.877304443634976,0.877027783806197,0.868706235259693,0.86977762789631,0.883689996867952,0.87532265704331,0.882184988924847,0.876400879016393,0.876946868472826,0.876769577524086,0.870659085858807,0,0.875319798671851,0.876652369045991,0,0.877339572592514,0.876724128732307,0,0.868589617166578,0.87585554211711,0.875387619618768,0.87532265704331,0.876884511746822,0,0.876264631912003,0.875977347444778,0.87662168862266,0.869860690390643,0.88452239772098,0.877129835122904,0.876698377623842,0.876564701239619,0.883978993298924,0.876504360842162,0.876758674216071,0.876238404256166,0.883241643225336,0.883241643225336,0.883241643225336,0.883241643225336,0.883241643225336,0,0,0.868686936644159,0.876010051016498,0.868867539937438,0.877045545625806,0.883537989100223
"O2/CO2 exchange in erythrocytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135867960228687,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211425781266154,0,0.211425781266154,0,0,0,0,0,0,0,0,0.209082883021809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136443833888532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136559051464415,0,0,0,0,0.207604752573108,0,0,0.130953138048708,0.290804395285058,0,0.137804575568962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135370305621391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136443833888532,0,0,0,0.136387564437534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RA biosynthesis pathway",0,0,0.821582488607503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.742929014897458,0,0.814710427982865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.743436632563248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.743491764019564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81961022246373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phase II - Conjugation of compounds",0,0,0,0,0,0,0,0.718573666591587,0,0.666189551821154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751711791581063,0,0,0,0,0.750447729935824,0,0,0,0.721075488842824,0,0,0,0,0,0,0.719489228087959,0,0,0,0,0,0,0,0,0.754837093426528,0,0,0,0,0.751578418331191,0,0,0,0,0.693831274895177,0,0,0.749774325183338,0.750148356183601,0.688841199775882,0,0.693192508964719,-0.0221289763442545,0,0,0.721709600584242,0.749794350397497,0,0,-0.0221289763442545,0.749860118316166,0.753281667585406,0,0.660808573005058,0,0,0,0,0,0,0,0,0,0.722366544245944,0,0.692738055943875,0,0.660814484615439,0.751337144993017,0.724014098567148,0,0.721874163065368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755723636407298,0,0.750585606584172,0,0.690325969807972,0,0,0.716303962625408,0.691916179084532,0,0,0.753532516690394,0,0,0,0.693068217476141,0,0.722411920375239,0,0,0.693497237319313,0,0.660814484615439,-0.0221289763442545,0.692932443975107,0,0,0.750719231002132,0,0.722345763569521,0,0,0.750997722220147,0,0,0.715633780928402,0,0,0,0.749880633845733,0,0,0,0.749033232594331,0,0,0,0,0,0,0,0.720268607687684,0,0,0.694956876773872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660796817686356,0,0,0.751102379418393,0.725038653379481,0.721287048132771,0,0,0.719342528336085,0.660814484615439,0,0.716879255023693,0,0.752514988729325,0,0,0.660802684088062,0,0.697647893981461,0.694408305767572,0.750758171982207,0,0,0,0.750758171982207,0.660814484615439,0.749764770239582,0,0.66353019590034,0,0,0,0,0.722997674734438,0.750651860865963,0.779079421903753,0,0.778830312044399,0.751912498377968,0,0,0,0,0,0,0,0,0,0.663400113577233,0,0,0.751496156221039
"NCAM signaling for neurite out-growth",0.824473680844316,0.825599571801817,0.827789239513279,0,0.823124541801969,0,0,0.779053515957207,0.786818951389059,0,0,0.782879234112181,0.782262927364101,0.831343209746175,0.782879234112181,0.786521936054309,0.786818951389059,0,0.781154991610132,0.827404500801986,0.782879234112181,0.786818951389059,0,0.832853124412023,0.828230286657571,0.786521936054309,0.82318711201697,0.780918144197671,0,0.826406427011552,0.780210525584048,0,0.82353465185923,0,0.827648559828577,0,0.821850059414233,0.824028393427049,0,0.823406265285735,0.824672137125449,0,0.785945488445912,0.825501415393116,0,0.825501415393116,0,0,0,0,0.823398462235612,0.834018803311185,0.828889589992132,0.825632485208879,0.781357729392544,0.776689213937942,0.82492836629477,0.782807934942365,0.785659576391582,0.78293470670651,0.82609356676183,0.779378553036676,0.824757830897498,0.82402821593973,0.824183326630289,0.78764790765087,0.780407878991951,0.82160896805304,0.828454961876511,0.866411820537215,0.824642568213937,0.827293156519588,0,0,0.781861296860169,0.823339305116549,0.824325363585516,0.780069750796688,0.823892577982898,0.823298224942722,0.822146320565761,0.78584496640968,0,0.785535743274419,0,0.824217804224877,0.781502279468692,0.78584496640968,0.781042601164239,0.777483314353864,0.827621839444098,0,0.823901107588759,0,0,0,0.825068238313653,0,0,0,0,0.825159055205037,0.82171581779868,0,0.825637653255093,0.826379147300824,0,0.825962787255691,0,0.824866332527226,0,0,0.780667423206194,0.827753349364379,0.824188916925942,0.82836978625423,0.82196161004185,0.821489469329059,0.824451614096997,0.783751987885998,0,0,0.782416683224271,0.782634475026565,0,0,0,0.820164569638936,0.784900261170795,0,0.826055884709348,0,0.823901107588759,0.774868590847021,0.829271022628738,0,0,0.826798164108041,0,0,0,0,0.78051986819525,0.779289503872156,0.824065756571041,0.862929608218946,0,0,0.824126425022549,0.824210376121583,0,0.823325456437889,0,0.824365510233269,0.825956367121233,0.866411820537215,0.828256361719561,0,0,0,0.82196161004185,0.822960904942415,0,0.824861060232667,0,0.86549427278594,0.826971122331539,0.780729526624412,0,0.821972038247246,0.825456130062938,0,0,0.782039680875122,0,0,0.8263831578818,0,0.831050183170832,0.823875616744111,0.782898908544004,0.826993000809199,0.825637653255093,0.831050183170833,0,0,0.78401381238809,0.826680664689121,0.823901107588759,0.825532733428029,0.823280837324154,0.824922456956662,0.829389184937596,0.787307660643592,0.791640907376467,0.823884081120338,0.8263831578818,0,0.832215862069995,0,0,0,0.780714525856568,0.777927250740033,0.823901107588759,0,0,0.785531646828818,0.784738701969147,0.825892439159396,0.782506011905016,0.829155341822647,0.786875520079546,0.826700958664646,0.825733662116857,0.827579287045035,0.866681452352793,0.828519877777541,0.826257488001957,0.82318711201697,0.82318711201697,0.82318711201697,0.82318711201697,0.82318711201697,0,0,0,0.824060552091719,0,0.782398039510182,0.824186002393982
"Diseases associated with O-glycosylation of proteins",0.47822150660558,0.17404564637819,0,0,0.173522559523699,0,0,0.175802854479778,0,0,0,0,0.179158006207673,0,0,0,0,0.482811742530785,0.176876072716975,0.482845596948628,0,0,0,0,0.175457773952901,0.179951935624341,0,0.174536421639446,0,0.525016901049011,0,0,0.777442927116776,0,0.48494342091161,0,0.480446546230182,0.777918837676897,0,0.777319177102424,0.443857023480321,0,0.485213026326826,0.528282914106832,0,0.528282914106832,0,0,0,0,0.479652243911984,0,0,0.174077371148822,0.175972014642405,0.174723256740858,0.478659771522914,0,0.173950593129441,0.176436636191101,0,0.17673372431226,0.523609303962499,0.524923430948339,0.441099079869287,0,0.445697965750991,0.171945349949073,0,0.525090142949894,0.525515596473758,0,0,0,0,0.173030211606678,0.524599487554136,0,0.1719764469329,0.777215038533768,0,0.179299414095349,0,0.531269055407906,0,0.822663778321668,0.447005567623419,0,0.177981750929287,0,0,0,0.171984668500148,0,0,0,0.176250652764164,0,0,0,0,0.219884325275689,0.480317152623054,0,0.174757885206972,0.173683532174062,0,0,0,0.470018330300523,0,0,0,0,0.174321638162974,0.215112274791887,0.480554068312848,0.441488649966572,0.172487870216081,0,0,0,0,0,0,0,0,0,0,0,0.524860479794003,0,0.171984668500148,0.171214159957316,0,0,0,0.525394490932386,0,0,0,0,0.175164412006336,0.176291965080576,0.777954851486436,0.522331601282776,0,0,0.526075004990536,0.173382152831317,0,0.446238283626427,0,0.20974890511401,0.528282914106832,0.525090142949894,0.485529272614675,0,0,0,0.480554068312848,0.174017727950804,0,0.478594896155306,0,0.52474499867865,0.26106386229233,0,0,0.480564119913513,0.175282330654475,0,0.263173380685646,0,0,0,0,0,0,0.171960098233139,0.175049879889804,0.52738140545522,0.261577664348925,0.179299414095349,0,0,0,0,0.171984668500148,0.174351299138842,0.479131295782478,0.44429999903361,0.214591154578562,0,0.259946010921091,0.171968256926459,0,0,0,0.174831257711084,0,0,0.177665523749702,0.174978908426266,0.171984668500148,0,0,0.173827283621311,0.4840498217973,0.525331539778051,0.446368165068505,0,0.176460924733103,0.52530079597124,0.444392540626534,0.177117070615531,0.444046091295707,0.527706548077223,0.481434552105329,0,0,0,0,0,0,0,0,0.172138354816346,0,0,0.444699993080965
"Erythrocytes take up carbon dioxide and release oxygen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262446867733409,0,0.262446867733409,0,0,0,0,0,0,0,0,0.259538583313392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257703751704684,0,0,0,0.360981060155551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ECM proteoglycans",0.820833782343501,0.778045278360692,0,0,0.777491177455039,0,0,0.779165455414619,0,0,0,0,0.782719535573716,0,0,0.828738821703048,0,0.776337442106924,0,0.822729091639859,0,0,0,0.783759250486829,0.774284848699735,0.783300803700441,0.774166006170912,0.777823935210561,0,0.821224965626703,0,0,0.776328941845365,0,0.866251570079586,0,0.772620659333154,0.77683306935327,0,0.77619785463788,0.820455838376385,0,0.78102180661579,0.824684622044517,0,0.824684622044517,0,0,0,0,0.819735946323629,0.742551497163705,0,0.778078884107019,0.775932105529837,0,0.821298032181794,0.783111554952501,0.777203372668864,0.779836814324168,0,0.777482854710585,0.821722626373361,0.823631156728474,0.821652525507128,0.829888478308738,0.82240593092923,0.730990983922628,0,0.863654098127244,0.820928486646332,0.776651636718157,0,0,0.822623903236786,0.821406705604278,0.822172801557783,0,0.820240455881933,0.776087541647388,0.775744852378643,0.782609593881139,0,0.826102796686336,0,0.819581056301212,0.823791061095521,0.828047611883745,0.781473539599171,0,0.824739372828402,0,0.820249164909542,0,0,0,0.823385661630427,0,0,0,0,0.821533573673566,0.77248359392178,0,0.82392802355644,0,0,0.776224984546329,0,0.863410818141174,0,0,0.775233790304949,0,0.822724694538204,0.779683565599458,0.772734556447699,0.82437692897875,0.820120041598997,0.825910607191384,0,0,0,0,0,0,0,0,0.777292106341205,0,0.824255682991633,0.738107102862095,0.820249164909542,0.730216441352578,0,0,0,0.821624942981415,0,0,0,0,0.775076619775967,0.779683565599458,0.77687121843752,0.860895502021575,0,0,0.864015237528963,0.774943153255876,0,0.82288579150208,0,0.820723336344764,0.823844469982295,0.863654098127244,0.866872157189469,0,0,0,0.772734556447699,0.773935040791049,0,0.821229310324922,0,0.862717249598817,0.775607243203794,0.778963976751327,0,0.772745204012217,0.779344645158171,0,0,0.823720218578905,0,0,0,0,0.828239832364017,0.820223137860526,0.778417843502458,0.865582221261775,0.82392802355644,0.779380088421262,0,0,0,0,0.820249164909542,0.775361834909773,0.821768793561209,0.822684729174238,0.737824493959296,0,0.737235355193077,0.820231780286385,0,0,0.783610544291533,0.776444092013709,0,0,0.781138563170121,0.778292657234852,0.820249164909542,0,0,0.77707275208541,0.781879383511494,0.86457339881775,0.823290597559413,0.78291163567608,0.777955522305307,0.821525692804545,0.817460031836111,0.778291590201663,0.820830847004694,0.822329066718971,0.774878597451491,0.774166006170912,0.774166006170912,0.774166006170912,0.774166006170912,0.774166006170912,0,0,0,0.775283685943946,0,0.824528178275082,0.864529580618107
"Scavenging by Class A Receptors",0.532095137243923,0,0,0,0.38100804788188,0,0,0.392143278306358,0,0,0,0,0.389722408807626,0.398067038034055,0,0,0,0,0,0.38619594127818,0,0,0,0,0.392769436238711,0.6123914053079,0.379879768862391,0.381562671554674,0,0.5353843028526,0,0,0.529318605460077,0,0,0,0.530515644198884,0.461054544965018,0,0.459995801441792,0.392992289015323,0,0.390375806734678,0.538513520656099,0,0.538513520656099,0,0,0,0,0.530265320101085,0,0,0,0.45956249386483,0,0.532868925220716,0,0.387959173044908,0.38491763590442,0,0.386006454530983,0.600851331010568,0.534898891419003,0.458681050504595,0,0,0.459349034059875,0.466848937801725,0.603465857883912,0.535944401898439,0.396591744984726,0,0,0.392239950754285,0.390724062964672,0.602599570779993,0,0.525889861954452,0.528916251909504,0,0.611239331998441,0,0.458328047965004,0,0.532491374012573,0,0,0.387645646201135,0,0,0,0.525904377717944,0.391849503950529,0,0,0.394022486040634,0,0,0,0,0.389783446889135,0.458519304657646,0,0.462919740458235,0,0,0.391151245653618,0,0.533956056658536,0.402620388332205,0.386006454530983,0.390004126279501,0,0.535246813347491,0.384662208738143,0.386138827299306,0.527072474535816,0.532057583845753,0,0,0,0.465588238783183,0,0,0,0,0,0,0,0.533302658731484,0,0.525904377717944,0.458058065967299,0,0,0,0.392572897839308,0,0,0.538725566081041,0,0.53558271738086,0.384662208738143,0.461118129914937,0.528006053306423,0,0,0.534615299601955,0.454872514663638,0,0,0,0.531911051480485,0.537113198004796,0.603465857883912,0,0,0,0,0.386138827299306,0.379494807534992,0,0.532754383131082,0,0.602024791044261,0.382281949317325,0.386397031006944,0,0.386156574117348,0.388094985163226,0,0,0,0,0,0.395010970876523,0,0,0.52586099715873,0.394289931399001,0.535521520167937,0.537252460845101,0.54527085408421,0,0,0.469329501785177,0.465568205148635,0.525904377717944,0.532718959469743,0.39022336804974,0.383189103502204,0.394741660233373,0.546422927393669,0,0.525875401913817,0.466892724047409,0,0,0,0,0,0.387087324556348,0.382343913543229,0.525904377717944,0.393538773092961,0,0.529157646164089,0.388322086156322,0.533302658731484,0,0,0.539107225311618,0.392407472701329,0.457464857099894,0.468497811778542,0.533627704217318,0.393262265130849,0.464848039081611,0.379879768862391,0.379879768862391,0.379879768862391,0.379879768862391,0.379879768862391,0,0,0,0.526175721872971,0,0,0.394480611981599
"Regulation of IGF Activity by IGFBP",0.750568249621507,0.69843667226541,0.700176139137942,0,0.727393414152842,0,0.696996789389425,0.727448850826689,0,0,0.677354518055799,0,0.699893127632447,0.730125610420603,0,0.730346999555808,0,0.726950833070616,0,0.72780904824491,0,0,0,0.732186936024394,0.727911144502999,0.67994827249675,0.72626905722729,0.696945077412776,0,0.727090226442761,0.673701652019706,0,0.726051828602458,0.675621558167711,0.753667958089596,0,0.726163687997567,0.726355405916817,0.757291687449125,0.726208957675068,0.701923340509905,0,0.728242332880877,0.727886705611917,0,0.727886705611917,0,0,0,0,0.749907150781842,0.731470217618091,0,0.698456909094499,0.72559360313212,0,0.750847813257474,0.702007679931669,0.726768014229945,0.698157200190955,0.699750245873885,0.699505702450135,0.727209539701567,0.75199745962218,0.698131497759018,0.731039303902065,0.699586206253015,0.726380924297674,0.699038908920159,0.723677385321554,0.727408337933477,0.728246513930684,0,0,0.728020328669164,0.725931719534523,0.701327391087267,0.673615096552916,0.697083202959619,0.725906461363737,0.699819981118347,0.679532037283809,0,0.725993580205201,0,0.751447255558158,0.676384054825848,0.729930764342867,0.699142809298844,0.6753866345265,0,0,0.697088447393162,0.727342712414703,0.696460785102186,0,0.727123414385989,0,0,0,0,0.726739514313791,0.726081149455582,0,0.72722862670444,0.697995379476365,0,0.727233689472022,0,0.726393402137609,0.731234149979801,0.728246513930684,0.726912059314347,0,0.727456787756509,0.727760848279692,0.72508464284898,0.726477779386775,0.726304543702354,0.728643895177612,0,0,0.700109573039242,0.705000160191347,0,0,0,0.69545566191883,0.728547883605072,0,0.726754379668466,0,0.697088447393162,0.72591450746942,0.675621558167711,0,0,0.727331086243593,0,0,0,0.67210360202275,0.752008453036786,0.703690916620688,0.726378378669464,0.72651026137603,0,0,0.72722862670444,0.726587132097057,0,0.727512998235926,0,0.725534884281136,0.728002438972645,0.723677385321554,0.754041665465587,0.729907260660668,0.700420308914201,0,0.72508464284898,0.726129973664839,0,0.750806430082742,0,0.72661630017358,0.702830947225732,0.728387626203059,0,0.725091054637645,0.728509541994995,0,0,0.727324879091498,0,0,0.699963265205686,0,0,0.697013553860494,0.699077260094282,0.753136228028245,0.72722862670444,0.729173574777173,0.677414586797689,0,0.699634634387643,0.699857629569139,0.697088447393162,0.726463344816839,0.728657649466637,0.727765177536092,0.701457616812822,0.701487500909799,0,0.697077978658315,0.727658286069722,0,0,0.731163278845836,0,0.69995636807448,0.698941091989017,0.699867962901642,0.697088447393162,0.728489583176037,0,0.696492727258997,0.72750033945456,0.726754379668466,0.700730436309502,0.731260281078699,0.727362938389507,0.727271319415417,0.698949797232743,0.729686307219591,0.699593030447761,0.727853132147458,0.726072340753456,0.72626905722729,0.72626905722729,0.72626905722729,0.72626905722729,0.72626905722729,0,0,0,0.69605258524259,0.700974255300723,0.72895905128718,0.727483777837512
"Keratinization",-0.0153990206526024,0,0,0,-0.0153990206526024,0,0,0,0,0,0,0,0,0,0,-0.0153990206526024,0,0,0,0.834742653671391,0,0,0,0,0,0,0,-0.0153990206526024,0,0.834014355666801,0,0,-0.0153990206526024,0,0,0,0,-0.0153990206526024,0,-0.0153990206526024,0.833668872619868,0,0,-0.0153990206526024,0,-0.0153990206526024,0.582480390975421,0,0,0,-0.0153990206526024,-0.0153990206526024,0,0,0.834801174436953,0,-0.0153990206526024,-0.0153990206526024,0,0,-0.0153990206526024,0,0.853308363190497,-0.0153990206526024,-0.0153990206526024,-0.0153990206526024,-0.0153990206526024,0,0,-0.0153990206526024,0.852945112556542,0,0,0,0,-0.0153990206526024,0.853617497492126,0,0,-0.0153990206526024,0,0,0,0,0,-0.0153990206526024,-0.0153990206526024,-0.0153990206526024,0,0,0.581799441333912,0,0,0,0,0,-0.0153990206526024,0,0,0,0,-0.0153990206526024,0,0,0.83395539820816,0,0,-0.0153990206526024,0,-0.0153990206526024,0,0,0,0,0.833713888001611,-0.0153990206526024,0,-0.0153990206526024,0.832693264665823,-0.0153990206526024,0,0,-0.0153990206526024,0,0,0,0,0,0,0,-0.0153990206526024,0,0,-0.0153990206526024,0,0,0,0.834203286707362,0,0,0,0,0.854159695667114,0,-0.0153990206526024,0.832579664674381,0,0,-0.0153990206526024,-0.0153990206526024,0,-0.0153990206526024,0,0.833170222662572,-0.0153990206526024,-0.0153990206526024,0,0,0,0,0,0,0,-0.0153990206526024,0,-0.0153990206526024,0,-0.0153990206526024,0,0,0,0,0,-0.0153990206526024,0,0,0,0,0,0,0,-0.0153990206526024,0.85298931866734,0.603556005701588,0,0,0,0,0,0,0.833925392901808,-0.0153990206526024,0.835452911177014,0,0,0,0,0,0,0,0,0.581329001559375,0,-0.0153990206526024,0,0,0,0,0,-0.0153990206526024,0,0,0.602135737912532,0.834156405455284,0,0,0,0.602099963922563,0,0,0,0,0,0,0,0,0,0,0,-0.0153990206526024,0.834743930219532
"NCAM1 interactions",0.835075445184209,0,0,0,0.834212874920397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777140964564953,0,0,0,0,0,0,0.833995642857897,0,0,0,0,0,0.833776530441213,0,0.839467106342045,0,0.832584513424301,0.834459499989391,0,0.833598939317016,0.837695260153229,0,0,0.837763627883323,0,0.837763627883323,0,0,0,0,0.833588145723839,0,0,0,0.775435172212381,0,0.835704390237451,0,0.781385715356319,0,0,0,0.83640491697379,0.838290793835904,0.834673811821148,0,0.776703160792959,0,0.840582564464725,0.893086506403933,0.837528169579641,0,0,0,0,0.834206164432805,0.83425473970316,0,0.834271632856921,0.833449492178955,0.831856116892868,0,0,0.781214422814651,0,0.835397511645603,0.778579673597765,0,0,0,0.840366565638878,0,0.834283431460564,0,0,0,0.838532617856329,0,0,0,0,0.836023491384859,0.832398823295099,0,0.838330965344153,0,0,0.833853536169006,0,0.836056934544425,0,0,0,0,0.836700748656893,0,0.832738816174379,0.831951155873744,0,0,0,0,0,0,0,0,0,0.829114853804422,0,0,0.838200453916944,0,0.834283431460564,0,0,0,0,0,0,0,0,0,0.774276198124217,0,0.834511182673682,0.8884517708773,0,0,0.834595102496551,0.834711228113501,0,0.840436549485577,0,0.834925817852487,0.837426032481226,0.893086506403933,0.840307850184417,0,0,0,0.832738816174379,0.835328192952394,0,0.83561128891923,0,0.891817305643933,0,0,0,0.832753241021693,0.836723870610813,0,0,0,0,0,0,0,0.845108832684344,0.834248171170998,0,0.838560302304366,0.838330965344153,0,0,0,0,0.838128262401889,0.834283431460564,0.836540382940595,0.835444644743904,0.838330965344153,0,0,0.789659409909305,0.834259879545549,0,0,0,0,0,0,0,0,0.834283431460564,0,0,0.781208756393626,0,0.836588024980491,0,0.842284024201884,0.784317340493488,0,0.83681831816981,0.840071132526885,0.893459475445355,0,0.837542901942756,0.833995642857897,0.833995642857897,0.833995642857897,0.833995642857897,0.833995642857897,0,0,0,0.83450398356159,0,0,0.838228980066368
