"","GRM1","IL22RA2","PCMT1","PNISR","IFNGR1","RAB32","PDE7B","TNFAIP3","RAET1E","HBS1L","HIVEP2","RAET1G","USP45","TFB1M","ULBP2","PERP","ULBP1","STXBP5","CLDN20","NOX3","RAET1L","ULBP3","BCLAF1","PPP1R14C","ARID1B","MYCT1","VIP","FBXO5","ADAT2","CCNC","MTRF1L","PEX3","SNX9","MTHFD1L","UST","MAP7","OPRM1","REPS1","FUCA2","SYNJ2","MAP3K5","SUMO4","IPCEF1","PHACTR2","PPIL4","CD109","ZBTB2","PEX7","HECA","SCAF8","MCHR2","SIM1","KATNA1","IL20RA","CITED2","ASCC3","NMBR","TMEM181","LTV1","VTA1","DYNLT1","LATS1","ESR1","EZR","NUP43","PLAGL1","TAGAP","SF3B5","STX11","COL12A1","UTRN","SOD2","WTAP","GRIK2","ACAT2","TCP1","MYB","MRPL18","HACE1","IGF2R","SYNE1","LIN28B","PREP","LPA","COX7A2","PLG","MAP3K4","PRDM1","EPM2A","AGPAT4","ATG5","PACRG","FBXO30","QKI","PDE10A","MPC1","RPS6KA2","QRSL1","RNASET2","BEND3","PDSS2","FGFR1OP","CCR6","SEC63","MYO6","KIF25","FRMD1","AHI1","OSTM1","THBS2","NR2E1","SNX3","PHF10","TCTE3","FOXO3","DLL1","HTR1B","PSMB1","TBP","SESN1","PHIP","ELOVL4","SMPD2","TTK","MICAL1","BCKDHB","ZBTB24","AK9","IBTK","FIG4","WASF1","TPBG","UBE3D","CDC40","DDO","SLC22A16","DOPEY1","CDK19","PGM3","AMD1","GTF3C6","RPF2","ME1","REV3L","SNAP91","FYN","CYB5R4","TUBE1","LAMA4","NT5E","KHDRBS2","PTP4A1","RFPL4B","HDAC2","HS3ST5","COL10A1","DSE","SYNCRIP","TRAPPC3L","RWDD1","HTR1E","CGA","KPNA5","GPRC6A","RARS2","COL9A1","ORC3","GOPC","NUS1","CNR1","PLN","RNGTT","MCM9","ASF1A","SRSF12","GABRR1","MAN1A1","SMAP1","GABRR2","UBE2J1","RRAGD","B3GAT2","GJA1","HSF2","FABP7","MDN1","CLVS2","RIMS1","RNF217","TPD52L1","MAP3K7","EPHA7","HEY2","NCOA7","FUT9","UFL1","KCNQ5","TRMT11","FHL5","NDUFAF4","KLHL32","CENPW","RSPO3","RNF146","FBXL4","ECHDC1","COQ3","EEF1A1","PTPRK","LAMA2","EPB41L2","AKAP7","ARG1","MED23","ENPP3","OR2A4","ENPP1","CTGF","STX7","TAAR8","TAAR6","TAAR5","TAAR2","TAAR1","VNN1","VNN2","SLC18B1","RPS12","EYA4","TBPL1","SGK1"
"Chaperonin-mediated protein folding",0.798077297615042,0.750801493941627,0,0,0.777939973593462,0,0.776167399857852,0.776946077341533,0,0.730199416637366,0.779466720827761,0,0.778547641851055,0.752678048067434,0,0.775406571921132,0,0,0.751644861190662,0.77817328035508,0,0,0.753198846897393,0,0.778080844198489,0.755537630986704,0.798674477084849,0.777685746246237,0,0.775926812726009,0,0.756003151656306,0.77672301512883,0,0.751858934472394,0,0.797939176502625,0.776994544058613,0,0.776652410036669,0.7774287873919,0.752296705389876,0.779524008032225,0.752467573059803,0.779919674129607,0.752467573059803,0,0.753713783367415,0.780331765860862,0,0.797485990386456,0,0.778964309138188,0.750819594386835,0.751597897316262,0.750128827805241,0.796571443431457,0.778799180749449,0.775774200040395,0.777307679046165,0.776238348073765,0.778112047524369,0.801304123872934,0.77768657677119,0.778380390415498,0.77602579031899,0.778479129885711,0.775345816247067,0,0.753019311278679,0.778003412102313,0.776853331113819,0.751945036874713,0.777789178067419,0.752839820667364,0.936955072815712,0.777108436065577,0,0.79589830506185,0.776592994179014,0.777559536673293,0.755165337351567,0,0,0,0.775582845774772,0.77959747071281,0.775034278285995,0.77787653395042,0.730426173030502,0.777186104221612,0,0.795902995845251,0.729721012106147,0.775687981062081,0,0.776399108101923,0.754980228965422,0,0.732141534246307,0.753338739781883,0.797932151721882,0.797865351480429,0,0.776042720744195,0.797720468878679,0,0.796991721239703,0,0.750783677849154,0.733148956964457,0.752590441120366,0.776707323894411,0.778401558814677,0.77756320236428,0.777792729910396,0.798000522811114,0.800358246626522,0.776375089349868,0.773883262743379,0.754365552058651,0,0.778190850270182,0.778747545859343,0,0,0,0.77478896783096,0.751070914781996,0,0.779558643813834,0,0.797658900382699,0.7491198422458,0.778424920407192,0,0.780331765860862,0.75091614371585,0,0,0.751683894472532,0.751152372510692,0.751630597468791,0.777888799349821,0.777015091598385,0.777962117255976,0,0.778738736336987,0.75120785905124,0.775157982541235,0.781264189159563,0.77929738330436,0,0.776580497529599,0.731631081919791,0.753019311278679,0.752193189896154,0.77959747071281,0,0.753568257766125,0.798000522811114,0.79855007644924,0,0.798290333578782,0.754805952613213,0.752553629096994,0.799811363297799,0.776837558593875,0.753468385981653,0.798006257713005,0.77629429235668,0.777878500640235,0.778964248801486,0.777461985200076,0,0,0,0.779057792115953,0.780376209309342,0.797644881911868,0.776109497765539,0.751498415426514,0.799858968613447,0.802231528115208,0.779385658483038,0.730563084200307,0,0,0.797658900382699,0.751448035225959,0.776649084579696,0.779101319064922,0.751872210378008,0.802603821750346,0,0.797649536822793,0.77675483137849,0,0,0.731179707302109,0,0.777277667337278,0.777696111755924,0.777139639953149,0.795902995845251,0,0,0.776482584873887,0.779712547463003,0.777629637813942,0.774077916032308,0.779126932019609,0.779025481632197,0.750862686418076,0,0.8010899159754,0,0.751862985344231,0.750463114950537,0.798674477084849,0.798674477084849,0.796918572547401,0.798674477084849,0.798674477084849,0,0,0,0.775525413537833,0.75174599520156,0.773138670476029,0.77814937179041
"RND1 GTPase cycle",0.689075391677964,0,0,0.65028019580597,0.690922677548445,0,0,0.604565575078824,0,0,0,0,0.604263932380981,0,0,0.60742693998833,0,0,0,0.69141567797779,0,0,0,0,0,0.605900744231924,0.648132428860366,0.684521831095879,0,0.601290635557608,0,0.64850848223952,0.689005280316615,0,0,0,0.646720146645701,0.689526802381972,0,0.643882179001175,0.689819424747659,0,0.606195673863179,0,0,0,0,0,0,0,0.687939675615005,0.607090068912782,0,0,0.600772593796457,0.650239365168715,0.68955566012337,0.695462295502018,0.687684004441544,0.60128174490591,0.651535055173632,0.653231798844626,0.731465027524681,0.692167014096132,0.640887915075114,0.608616264669188,0.691431258117135,0.68389704553972,0.602911199598525,0.691713352359053,0.64686179850645,0.60419879929377,0.646862252987804,0,0.599960852270992,0.686133738723232,0.693147214467734,0,0.684212188874657,0.688755550778249,0.602277039336276,0.60518568471443,0,0.60518568471443,0,0.645004001998537,0.695241269092482,0.606711880470836,0.602974944210564,0.60157971983129,0,0,0.684221198401007,0.646403155915245,0,0,0.691715321726197,0,0,0,0,0.640594742635873,0.646578351890787,0,0.690500115484093,0.691088069699498,0,0.641443696879088,0,0.645714236433667,0,0.601957544019869,0,0,0.688090610615989,0.602224285335085,0.646837973698351,0.643286363926725,0.688337023821882,0.60450113996697,0,0,0.602713342846414,0,0,0.648012540982478,0,0.643002747670455,0.605738567854328,0,0.691867223897648,0.649598861717352,0.684221198401007,0.683095777934787,0,0,0,0.601704413843566,0,0,0.646244619453396,0,0.602128845395205,0.652176436859283,0.689566267772964,0.775102256755315,0,0,0.692276397460789,0.598701310182168,0.652125862407371,0.73577488671437,0,0.599134886066766,0,0.691713352359053,0,0.648295176075288,0,0,0.646837973698351,0.647893494186015,0,0.689484567068203,0,0.645071480943015,0.600746925223548,0.692630656034672,0,0.646848988649433,0,0.645708632248884,0,0.650788405021127,0.652211479922117,0,0.602422169882696,0.69399075681008,0,0.684194273307364,0.651803127857758,0,0.691561337943296,0,0.650006887271566,0,0.694146628857038,0.603125414903776,0.684221198401007,0.69059957785613,0.68884110937779,0.693938425831158,0.602199963859085,0,0,0.684203213933918,0.692634189414945,0,0,0.643928857644218,0,0,0.602628409660506,0.685006726036848,0.684221198401007,0.690353152144172,0,0.598422310685541,0.604920987231895,0.64614389511765,0,0,0.604316408391134,0.601601739110653,0.692377808286094,0.603934609324789,0.691998155078758,0.603523000179811,0.601669298009787,0.648132428860366,0.648132428860366,0.648132428860366,0.648132428860366,0.648132428860366,0,0,0.653725988616326,0.640665698084752,0,0.603071011334166,0.691198060178305
"RHOBTB2 GTPase cycle",0.792233845192954,0.707823957784482,0,0.720179828766902,0.71429771214577,0,0,0.716060840299485,0,0,0.718441704660319,0,0.722199358109694,0.805640604703972,0,0.721287736105555,0,0.715189018109092,0.713466911647141,0.797953713164097,0,0,0.716595115905642,0.727421119308721,0.716124092713559,0.719782711609944,0.707725271188425,0.788730524562816,0,0.710295815718964,0.706620223232944,0.715513328116993,0.793425495072301,0,0,0,0.705404779069789,0.794389094549778,0,0.793174932342326,0.795930133471064,0.718215263935522,0.723902450127987,0.71506535191381,0.717693944031144,0.71506535191381,0,0.719049117690002,0.72151156886431,0,0.790135419301656,0,0.716139956828528,0.707888192485213,0.710307593665222,0.711786936800503,0.793121221689143,0.805640604703973,0.711655653175049,0.716689266622488,0.709169194618974,0.801379165414529,0.791834621889952,0.794495399319587,0.7916671820089,0.723485212908841,0.877952311771851,0.786297932268676,0,0,0.797969356588623,0.71793791882025,0.71386460620509,0.723145504923795,0.713559665236008,0.790005702210627,0.714765162388153,0.706345483327731,0.789778556660515,0.79296407786934,0.712146549024293,0.718461519232495,0,0,0,0.792688247698515,0.718306812582405,0.719966543728107,0.719817736295406,0,0.712404860543097,0,0.789795203271387,0.713016347370777,0,0,0.798432751063327,0,0,0,0,0.793571440443003,0.705142789480431,0,0.881262665049739,0.795952605373407,0,0.783231388012002,0,0.710304006547587,0,0.79975901738465,0.707511917063593,0.709752358020163,0.713061748897644,0.718488287024666,0.705622484309716,0.790835815682223,0.788020698444091,0.715881829895526,0.744382098095826,0,0.712006696256119,0.714376805399915,0,0,0,0.705340560162795,0.716268471704911,0.722325985965295,0.796642909682005,0.718609382846396,0.789795203271387,0.784817455992178,0.716349475267465,0,0.72151156886431,0.710142530721169,0,0,0.711103276640313,0,0.712307585767777,0.716396343921903,0.794462013478169,0.790568786918733,0,0,0.796827047823157,0.706480549823719,0,0.800751587804718,0,0.710673432993811,0.716279799058543,0,0,0.715119209206119,0,0,0.705622484309716,0.707283799307081,0.714812929786729,0.792989865347077,0.803401986288418,0.709116407985458,0.713666673355529,0.801827076722441,0,0.705642836279099,0.799189771154992,0.712615106366543,0,0.711695076962275,0.72374820005701,0,0,0.717867504952768,0,0.789745454645416,0.715298209577098,0.714454470229079,0.793772476429859,0,0.801254512355554,0,0.721575695237798,0.711924251723055,0.789795203271387,0.797325005425775,0.712726636517006,0.798148240200605,0.713319948165341,0,0,0.789761973952359,0.718781209725251,0,0,0.707051703652368,0,0.711916082298903,0.719177455598683,0.789626449285442,0.789795203271387,0.715049148725843,0,0.711405982359651,0.721547252805686,0.796642909682005,0.798165676830498,0,0.716276942764698,0.709952821933072,0,0.7162971594755,0,0.711248335726997,0.712400553036958,0.707725271188425,0.707725271188425,0.707725271188425,0.707725271188425,0.707725271188425,0,0,0,0.707986325284699,0.712028368375839,0.713239427407053,0.787049490018313
"tRNA modification in the nucleus and cytosol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658712244544708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627306206593842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127105179332132,0,0,0
"Glycogen metabolism",0.825022393850635,0.826055900854568,0.759271155061582,0,0.826515533004553,0,0.764615390036095,0.88468217848749,0,0.760042888526651,0.833968740881683,0,0.889530892128923,0.832432834884699,0,0.834591403138997,0,0,0,0,0,0,0,0,0.828096643804587,0,0.82437644084376,0.882851986982939,0,0.825556072224969,0.823130101262218,0,0.88081241713668,0.754933395422809,0,0,0.822513974151006,0.88150018156944,0,0.880633579208807,0.826979847002785,0.830995161668477,0.832967653916498,0,0.833435030375415,0,0,0,0.836159841502072,0,0.821366084339154,0.775938788163944,0,0.826101748059288,0.827828583865118,0.827020635512444,0.82349718624753,0.834591403138997,0.821660577939378,0.885598091172998,0.828096643804587,0.829391253351968,0.82473745016298,0.827326322927617,0.822459372509285,0.836159841502072,0.82910547453937,0.823006130164156,0.829144948626444,0,0.826957518913768,0.829391253351968,0.82910547453937,0.833773596619849,0,0.824588440415244,0.826168418738372,0.822934006993301,0.879152427234821,0.880483082855916,0.826776207066424,0,0,0.833648408515939,0,0.82535572266239,0.830995161668477,0.833648408515939,0.890518791925762,0,0.828192093112621,0.831811281152916,0.879164308672234,0,0.763401054619275,0,0.884386321706831,0,0,0.76498052860235,0,0.823818527689804,0.822326980357915,0.760029226909278,0.829243764474666,0,0.763394901361524,0.82493809783325,0,0,0,0.829391253351968,0,0,0.825443534365633,0.885389019022463,0.822669360205427,0.880120418851526,0.822833087402629,0.830732963917105,0.836026413875504,0,0.827432287128355,0.830732963917105,0,0,0,0.824015698551659,0.828917643539873,0,0.826545592927913,0,0.879164308672234,0.821949447434123,0,0,0.836159841502072,0.826101748059288,0,0,0.828290961778239,0.758065516027783,0.826661473034986,0.885389019022463,0.881552227099346,0.82383396661894,0,0,0,0.824655619742324,0.836159841502072,0.829886317513342,0,0.823247966816509,0,0,0,0.760029226909278,0,0.767716790209934,0.822669360205427,0.824061342439134,0,0.8234034312983,0,0,0.883440729953629,0.829710947865936,0,0.822683886324427,0.828363402896918,0.827584121243266,0.829391253351968,0.827744689407263,0,0,0,0.763201493581454,0,0.879128800832804,0.766087636883768,0,0.827085196220367,0.833648408515939,0.77023760226384,0.760964033891673,0.830494584349685,0.828096643804587,0.879164308672234,0.826497616410318,0.881276669041189,0.827085196220367,0.829710947865936,0,0,0.879140591407659,0.829034852960573,0,0,0,0,0.827085196220367,0.887374023933247,0.883491448889109,0.879164308672234,0,0,0.823911309005173,0.888384700545555,0.826010773896113,0,0.833565795522269,0.830081171006642,0.825966344335973,0.884316990392278,0.830494584349685,0.883816317477107,0.828500033928773,0.827507173739326,0.82437644084376,0.82437644084376,0.82437644084376,0.82437644084376,0.82437644084376,0,0,0.760803904119491,0.820221712026016,0.829391253351968,0.828846962013737,0.88476130678414
"Glucagon-like Peptide-1 (GLP1) regulates insulin secretion",0.913230772762399,0.88065344540199,0,0,0.88017754619613,0,0.877950702654124,0.880593305699023,0,0,0.840257450089893,0,0,0,0,0,0,0,0,0.881828618312531,0,0,0,0.84653449135302,0.880915961732546,0,0.914183032180448,0.879869683402998,0,0.879316557509933,0,0,0.87917933991633,0,0,0,0.913010525522197,0.879612318599845,0,0.879066753386866,0.880304760863441,0,0.842953726757136,0.882716509310663,0,0.882716509310663,0,0,0,0.841722224151216,0.91228787719105,0,0.88379645476712,0.880682308282064,0.880747205928718,0,0.913629501815375,0.882192137242389,0.878571444120832,0,0.881938184992762,0.882159542422409,0.914073611138955,0.915269190770884,0.8777956112585,0,0.881551066112229,0.834428773077159,0.844902963236207,0,0.881221054574129,0.881730976744651,0.838268585041975,0.884153166522401,0,0.914316495457982,0.879793930228768,0,0.839543138533819,0.878972009155201,0.877569965427774,0,0.850423738989109,0.885433270899228,0,0.879441726670205,0.883762932521238,0,0.882575643968602,0,0,0,0.839550618433745,0,0.877186223822308,0,0.880835616209608,0,0,0,0.841895454871499,0.913831800724721,0.912892804508283,0,0.91588831567733,0.838263879804636,0.840783775170951,0.914536620549246,0,0.880031378366916,0,0.880489204044419,0,0.880926284963678,0.914854815608437,0.881466859325721,0.91310834804118,0.878743695832064,0.877602315936146,0.881724105269533,0,0,0.881519942546137,0.88300420964636,0,0,0,0.877495284213635,0.881824114104668,0,0.880625035949374,0,0.839550618433745,0.833763543711477,0,0,0,0.879660085021848,0,0,0.837755812577708,0,0.880012457100956,0,0.879645083604763,0.91248260429988,0,0,0.880707775606052,0.87817604362775,0,0.882042641929178,0,0.878549031805468,0.838660671164845,0,0,0,0,0,0.91310834804118,0.913984663544453,0,0.913570478852631,0,0.879497749121577,0.879811757939005,0.880690466138228,0.842102188058066,0.913117492887266,0.916356311677755,0.880593305699023,0,0,0,0,0,0.883807443744185,0.885004705221471,0.839528264649748,0.880208171114206,0.837840487580238,0.88130143318851,0.88483961331677,0.882072671376549,0,0,0.843347022010204,0.839550618433745,0.88053953130452,0.879471607397548,0.88130143318851,0.881932238838461,0.885433270899228,0,0.839535687347601,0.881169913982173,0,0.883559508939943,0,0,0,0,0,0.839550618433745,0,0,0.878795951025336,0.882309617203726,0.880625035949374,0.842703190318701,0.920873224822535,0.882257183990289,0.879574842280189,0.880363403347041,0.918034679044654,0.880048207199412,0.88219213724239,0.842975924057662,0.914183032180448,0.914183032180448,0.914183032180448,0.914183032180448,0.914183032180448,0,0,0,0.877687946112311,0,0,0.881071686203021
"Peptide hormone metabolism",0.783776232984901,0.763768816913097,0.743190558203279,0,0.76349408778324,0,0.762654510000954,0.76324251930424,0,0,0.743060260663065,0,0.765004670095887,0.744014629576941,0,0.746527020100643,0,0.765376811536074,0.739839834322849,0.764694629987495,0,0,0.740438287130859,0.742735524844175,0.764510476881257,0.7431231123658,0.761516718855026,0.762577379300703,0,0.763894276450535,0,0,0.763835857832845,0.762767006768782,0.765160891646057,0,0.782342118440343,0.764085809619912,0,0.763770863399375,0.762341892245642,0,0.765898650080491,0,0,0,0,0,0,0,0.781924944919639,0.745369122365536,0.745250164909693,0.763785479000006,0.764413056808744,0,0.782805375858792,0.742210537569957,0.762406482884888,0.763575386201154,0.743834705793738,0.741575949572299,0.783061753189382,0.783751942515,0.762127758881786,0.747097032088879,0.763570143379742,0.762070336156481,0.764731950432015,0.743529213273614,0.7640964887647,0.764196491434408,0.739751524843628,0.741083819534548,0.744009145824679,0.761870338303172,0.784192728742852,0,0.761232861430399,0.763716169043924,0.763085687023035,0.742780403176431,0,0.743683775970967,0.741402547216821,0.783035774253852,0.740858543580607,0.746184310911273,0.764386892022617,0,0,0,0.761237179459033,0.763646709655209,0.762213188389838,0,0.764216690445769,0,0.745764054461527,0,0,0.763464028540015,0.782274159949721,0.764618966721882,0.743550714435692,0.759824420971922,0,0.76387090994413,0,0.763752416582732,0.766850742788283,0.764638263045397,0.763687875466318,0.74021092447545,0.763546266733182,0.764640788064262,0.782398589842668,0.762323639320481,0.762597561257341,0.745124761227014,0,0,0.764269032092076,0,0.766038597332245,0.764413056808744,0,0.761385615564006,0.763863941681077,0,0.764154816663536,0,0.761237179459033,0.761686309701848,0.765037339176866,0,0,0.764092589482513,0,0,0.721546142838304,0.762660400922921,0.763988897861579,0.763499403851437,0.764104724342147,0.782143289953652,0,0,0.764142890075138,0.76307763594847,0,0.764570778228467,0,0.761963858610051,0.765302500463192,0.743529213273614,0.765468585344008,0.764618966721882,0.743728247888451,0,0.782398589842668,0.829828256404082,0,0.782771302830309,0,0.763444360808667,0.762791344069217,0.765156848568884,0,0.782403869018547,0.763628576008386,0.721289258291106,0,0.744038743226656,0,0,0.763872598722186,0.741668720010203,0.745152425882693,0.761224274970959,0.763953538677974,0.764829021374033,0.763800180885767,0.766528135028267,0,0,0.743203615660557,0.784476940396251,0.761237179459033,0.763950158334696,0.763086560412993,0.764142890075138,0.76475444848808,0.766528135028266,0,0.761228559977736,0.764314370333174,0,0.741822803666569,0.720856515658813,0,0.740395158223302,0.764220807141802,0.762809776671947,0.761237179459033,0,0,0.762341719808583,0.764885326277367,0.763752416582732,0.765229106351245,0.766236118955769,0.765037339176866,0.764043380187868,0,0.764791838486189,0,0.764657079522544,0.765229579473713,0.761516718855026,0.761516718855026,0.761516718855026,0.761516718855026,0.761516718855026,0,0,0,0.782366053498608,0.741233240382931,0.764783162365288,0.764010260752302
"Post-translational modification: synthesis of GPI-anchored proteins",0.785286270930628,0,0,0,0.786104493320144,0,0,0,0.806903675670145,0,0,0.764997383767514,0,0,0.742929494470702,0,0.806903675670145,0,0,0.78753072595732,0.749756355486099,0.806903675670145,0,0,0,0,0,0,0,0.767651543894927,0.766926929511494,0,0.785571939234526,0,0,0,0.785168766593108,0.785802938148836,0,0.785511873076393,0,0.768874440567849,0.788679836025254,0.787689295412571,0,0.807591201926191,0,0,0,0,0.784783225719437,0,0,0,0,0,0.78549899728841,0,0,0,0,0,0.785735934522247,0.786373789473224,0.766007531587624,0,0,0.76619117066323,0,0.767700202693665,0.786661216575975,0,0,0,0.786509859745742,0,0.786216552843845,0.766861067479285,0,0.785461325981386,0.767457423510584,0,0,0.788591757668977,0,0.804164409640293,0,0,0,0,0,0,0,0,0,0,0.786772303830645,0,0,0,0,0.765311887175788,0.785105961130759,0,0.786704099455347,0.784621167445659,0,0,0,0.786343234050578,0,0.767947347071411,0,0,0.786152715743068,0,0.785220955988431,0,0,0,0,0,0,0,0,0,0,0.766873174837002,0.767412913354821,0,0.786343234050578,0,0,0.765836263442411,0,0,0,0.767834819620291,0,0,0,0.766346702853692,0.786561783872963,0,0.785820418641183,0.803427677312862,0,0,0.786704099455347,0.767383188474516,0,0.787644909922869,0,0,0.769021275136028,0.767700202693665,0,0,0,0,0.785220955988431,0,0,0.785467507885277,0,0.786058536948825,0,0,0,0.785225834864916,0.76830062667687,0,0,0,0,0,0,0,0,0,0.786457438685901,0.768583698126367,0.786704099455347,0.788908480552206,0,0,0.787849208040239,0,0,0.786506749473686,0,0.786704099455347,0,0,0,0,0.787179299914982,0,0,0.786083353545205,0,0,0,0,0,0,0,0.766455514204431,0.788115236274886,0.786343234050578,0,0,0.78753072595732,0.767789341675242,0.786548347928384,0,0.786380187299075,0.786862577031752,0.767314542692085,0,0,0,0,0,0.808446498769175,0.808446498769175,0,0.765635736807191,0,0,0.786898249781926
"Signaling by SCF-KIT",0.885642515271531,0.926389179090184,0,0,0.925873708722541,0,0.847204041318251,0.888496557843684,0.851328809724339,0,0.891252848903228,0.851793010766813,0.891021277618691,0,0.851793010766813,0.8530897861699,0.851328809724339,0,0.847671082286252,0.891306497264788,0.851793010766813,0.851328809724339,0,0.848088323267017,0.890317953016291,0.854496368691044,0.88778117677703,0.888077454898587,0,0.887942537463997,0,0,0.886686688755238,0,0,0,0.886511175838279,0.887155669746223,0,0.886564740622063,0.888084508137957,0,0.88989864508467,0.889010428103918,0,0.889010428103918,0,0,0.852440392678094,0,0.885728439081533,0,0.845678273159972,0.926420441927399,0.890135165116733,0.887855550564809,0.886074398764918,0.891200736771237,0.885889687882,0.889950001083091,0.889210731585222,0.889427818886539,0.886190747150031,0.888314629391619,0.884021695517467,0.854159291574333,0.888063205385792,0.886846773033732,0.89160901061579,0.848871626283654,0.888069282795071,0.887849262657697,0.849348975932298,0.845395186933739,0.885962806912294,0.886152819681445,0.926101215360966,0,0.885554755098717,0.886462118379102,0.847760667325893,0.853853348302449,0,0.852381438109378,0,0.887613913435034,0.892294428849362,0.852446765781305,0.889862149386762,0.846872274845711,0.848621592346124,0,0.885562856954566,0.845909761600408,0.846375995842152,0,0.92722951784372,0,0,0,0,0.886293518889286,0.923846458433916,0,0.887855337223731,0.887916625799667,0,0.887056944693735,0,0.888252594847279,0,0.848066003169085,0,0,0.887865798810062,0.889343235436117,0.886617132329072,0.886857841123225,0.886085756188911,0.850458747744901,0,0,0.888092015700018,0.84939727688157,0,0,0,0.845878298949148,0.888226127804137,0.851166574421741,0.887122697351177,0,0.885562856954566,0.886126229646661,0,0,0.852440392678094,0.887184731895517,0,0,0.848793566283746,0,0.887566403818749,0.888196967925607,0.887191159171132,0.926309917048651,0,0,0.888985234719834,0,0.85027948755549,0.887992377027284,0,0.886646990724399,0.889550526681814,0.848871626283654,0,0,0,0,0.886617132329072,0.887566313729422,0,0.88601046802511,0,0.88767459417005,0.926584726493134,0.848284000266393,0,0.886627037571855,0.889492144728138,0.848311577453313,0.890557716382642,0.88943493777746,0,0,0,0,0.85188646535978,0.885538644446721,0.888143080272933,0.888662144586011,0.888156344915359,0.853210327913854,0,0,0.848818355631712,0.84718321941414,0.885562856954566,0.888584568810878,0.886174368560753,0.927091047255613,0.889645815983848,0.848405363302499,0,0.885546684344129,0.847458287869534,0,0,0,0,0,0.889550526681814,0.886903030235294,0.885562856954566,0,0,0.885768173840988,0.89023969887018,0.888252594847279,0.84895435045331,0.894384640556419,0.890663476876193,0.887092401194308,0.847007492395832,0.891310068845268,0.846666087593938,0.888820103586989,0.88912747694487,0.88778117677703,0.88778117677703,0.88778117677703,0.88778117677703,0.88778117677703,0,0,0,0.884103836944461,0.849543846187796,0.890186568531678,0.889379404592149
"GPER1 signaling",0.912038580881115,0.876488907786885,0,0,0.876343082954419,0,0.915100755104913,0.878298372652437,0,0,0.835601174383029,0,0,0,0,0,0,0,0,0.878034889459322,0,0,0,0.842334909027344,0.878187427749128,0.839138355375203,0.913036113540427,0.877091406239998,0,0.876511983099008,0,0,0.875746359946134,0,0.836035466795679,0,0.911807862432906,0.876199923722354,0,0.87562842071864,0.876454415169608,0,0.880755927015532,0.838454637888129,0,0.838454637888129,0,0,0,0.881169751985569,0.911050857253589,0,0.881204867978592,0.876519142894011,0.878010648793126,0,0.912456266697627,0.879321197017267,0.875731444806154,0,0.87863636871219,0.879490131958837,0.912921490297603,0.914173911336506,0.874918726545064,0,0.878208914434927,0.873529548583467,0.880266284005741,0.833698519954143,0.877436202820276,0.879041190995775,0.877551916614613,0.878149167617599,0.832627777240652,0.913175922058604,0.876563110571791,0,0.827743938976175,0.875529172064779,0.873927541438592,0.838516473547913,0,0.837445650757562,0,0.874928467940036,0.880098929195217,0,0.879926016208497,0,0,0,0.827751774492761,0,0.914299930678675,0,0.877654321398315,0,0,0,0.837311770087978,0.912668183498019,0.91168454461232,0,0.877520402872737,0.833507539155446,0.836152522521801,0.913406512550552,0,0.87591982432155,0,0.877740380732895,0,0.878198241777332,0.913739835548003,0.878764516650232,0.911910335725007,0.875290004048093,0.874716241388934,0.87903399283032,0,0,0.87774930081427,0.880374957171559,0,0,0,0.912798212845866,0.839392279351961,0,0.876459147664507,0,0.827751774492761,0.872832692237788,0,0,0,0.876871842929231,0,0,0.87701476542429,0,0.877240967823642,0,0.876234246472929,0.911254842267578,0,0,0.87662837949456,0.874908458914455,0,0.878259088394425,0,0.875707966942745,0.838101937852909,0.833698519954143,0.836593809335251,0,0,0,0.911910335725007,0.912828313870255,0,0.912394437607917,0,0.875360824756831,0.877030726827389,0.87795121142446,0.837528331984301,0.911919915344239,0.915312717200401,0.877849431689375,0,0,0,0,0,0.881216379404266,0.881047039422879,0.827728357943474,0.876906663319461,0.83724276030447,0.877969343835798,0.881204867978593,0.879399130805422,0,0,0.87863636871219,0.827751774492761,0.877581849361263,0.912905650135753,0.87646449590328,0.87925202168734,0.881826749805883,0,0.827736133538431,0.87780964120046,0,0.880956657042982,0.832969368370288,0,0,0,0,0.827751774492761,0,0,0.875966625435758,0.880291154183598,0.876811847699727,0.835537367717221,0.920044377812824,0.879143474733821,0.876782547494434,0.877608599096694,0.917070879137234,0.877278417587968,0.878453453643026,0.8782476276607,0.913036113540427,0.913036113540427,0.913036113540427,0.913036113540427,0.913036113540427,0,0,0,0.874805942678023,0,0.835350037333523,0.877901614860422
