"","GRM1","IL22RA2","PCMT1","PNISR","IFNGR1","RAB32","PDE7B","TNFAIP3","RAET1E","HBS1L","HIVEP2","RAET1G","USP45","TFB1M","ULBP2","PERP","ULBP1","STXBP5","CLDN20","NOX3","RAET1L","ULBP3","BCLAF1","PPP1R14C","ARID1B","MYCT1","VIP","FBXO5","ADAT2","CCNC","MTRF1L","PEX3","SNX9","MTHFD1L","UST","MAP7","OPRM1","REPS1","FUCA2","SYNJ2","MAP3K5","SUMO4","IPCEF1","PHACTR2","PPIL4","CD109","ZBTB2","PEX7","HECA","SCAF8","MCHR2","SIM1","KATNA1","IL20RA","CITED2","ASCC3","NMBR","TMEM181","LTV1","VTA1","DYNLT1","LATS1","ESR1","EZR","NUP43","PLAGL1","TAGAP","SF3B5","STX11","COL12A1","UTRN","SOD2","WTAP","GRIK2","ACAT2","TCP1","MYB","MRPL18","HACE1","IGF2R","SYNE1","LIN28B","PREP","LPA","COX7A2","PLG","MAP3K4","PRDM1","EPM2A","AGPAT4","ATG5","PACRG","FBXO30","QKI","PDE10A","MPC1","RPS6KA2","QRSL1","RNASET2","BEND3","PDSS2","FGFR1OP","CCR6","SEC63","MYO6","KIF25","FRMD1","AHI1","OSTM1","THBS2","NR2E1","SNX3","PHF10","TCTE3","FOXO3","DLL1","HTR1B","PSMB1","TBP","SESN1","PHIP","ELOVL4","SMPD2","TTK","MICAL1","BCKDHB","ZBTB24","AK9","IBTK","FIG4","WASF1","TPBG","UBE3D","CDC40","DDO","SLC22A16","DOPEY1","CDK19","PGM3","AMD1","GTF3C6","RPF2","ME1","REV3L","SNAP91","FYN","CYB5R4","TUBE1","LAMA4","NT5E","KHDRBS2","PTP4A1","RFPL4B","HDAC2","HS3ST5","COL10A1","DSE","SYNCRIP","TRAPPC3L","RWDD1","HTR1E","CGA","KPNA5","GPRC6A","RARS2","COL9A1","ORC3","GOPC","NUS1","CNR1","PLN","RNGTT","MCM9","ASF1A","SRSF12","GABRR1","MAN1A1","SMAP1","GABRR2","UBE2J1","RRAGD","B3GAT2","GJA1","HSF2","FABP7","MDN1","CLVS2","RIMS1","RNF217","TPD52L1","MAP3K7","EPHA7","HEY2","NCOA7","FUT9","UFL1","KCNQ5","TRMT11","FHL5","NDUFAF4","KLHL32","CENPW","RSPO3","RNF146","FBXL4","ECHDC1","COQ3","EEF1A1","PTPRK","LAMA2","EPB41L2","AKAP7","ARG1","MED23","ENPP3","OR2A4","ENPP1","CTGF","STX7","TAAR8","TAAR6","TAAR5","TAAR2","TAAR1","VNN1","VNN2","SLC18B1","RPS12","EYA4","TBPL1","SGK1"
"Viral mRNA Translation",0.854244193466995,0.85626398274209,0.858914815587613,0,0.855785659904149,0,0,0.89259067144382,0,0.896945265928481,0.861270841330746,0,0.895658700553008,0.86029899505229,0,0.8612231746612,0,0,0,0,0,0,0,0,0.8575552651807,0.862250603841196,0.855201302496995,0.891432615673445,0,0.855947715604326,0.897110432118606,0,0.890142075517584,0.934409111257466,0,0,0.854022824564325,0.890577259250015,0,0.890028915613923,0.855441205865378,0.85934773735311,0.860637402407117,0,0.860933135396719,0,0,0,0.862657262757467,0,0.853296495971354,0,0.859978111246779,0.856292992613379,0.857385649947028,0.8973668292893,0.85464495314434,0.861664831587112,0.933781413687209,0.893170216244445,0.857513696855456,0.858830400976123,0.893230140237026,0.856292992613379,0.891461886685561,0.862215605831555,0.857124606478171,0.894826646432904,0.85821858125721,0,0.895200163502109,0.858374430854345,0.895667215355973,0,0,0.894432822559578,0.856582543461176,0.89848076288954,0.889091715006221,0.889933688874288,0.856678188997266,0.899593183747655,0,0.861068150659489,0,0.855444583287888,0.859389305678354,0.860626493733577,0.894583105251633,0,0.857615660839664,0.85986413789148,0.889099232999351,0,0,0,0.892062706621937,0,0.900106516632686,0.901022943658026,0,0.893945659400879,0.853904504027608,0.896862917050917,0.856915270563511,0.855882102946766,0.861524120781267,0.894654068691236,0,0,0,0.859673643707817,0,0,0.894973884235909,0.893037925601772,0.854121145268202,0.891818118682046,0.891698355212289,0.858781742825003,0.862572836273959,0,0.896133512682413,0.85918183142567,0,0.897671747150867,0,0.854973042398559,0.896046444347576,0,0.855166431102211,0,0.889099232999351,0.895387668481994,0,0,0.862657262757467,0.856292992613379,0,0,0.857678220101054,0.900051463754429,0.856647159232729,0.893037925601772,0.890610191118664,0.895354273004495,0,0,0.857313760812503,0.855657268745033,0.862657262757467,0.858687683269384,0,0.854734624163221,0,0,0,0.897836210981052,0,0,0.854121145268202,0.855001923620628,0,0.854585629592849,0,0,0.892079601652309,0.858576717924161,0,0.854130336686634,0.857344081621784,0.894704577315664,0.858374430854345,0.856890908706836,0,0,0,0.899897257211269,0,0.889076765373289,0.894655888694429,0,0.896012647654464,0.861068150659489,0,0.898184569761037,0.859072564806645,0.8575552651807,0.889099232999351,0.856143648186053,0.890435831441806,0.856915270563511,0.858576717924161,0,0,0.889084225873031,0.857810510743726,0,0.861026582334244,0.85924305678237,0,0.856873702238267,0.894293939732227,0.891837235926863,0.889099232999351,0,0,0.933668656592728,0.894933446516055,0.891396943429537,0,0,0.858472569685582,0.856207315752392,0.857398383006647,0.859072564806645,0.898329329592814,0.858266480865505,0.858481490175338,0.855201302496995,0.855201302496995,0.855201302496995,0.855201302496995,0.855201302496995,0,0,0.859884664309253,0.931528711037967,0.858374430854345,0.857588372960865,0.89264073996414
"Formation of Fibrin Clot (Clotting Cascade)",0.587424308957324,0,0.506429458892003,0.442032736376308,0.596091856131806,0,0.504268909607631,0,0,0,0,0,0,0,0,0,0,0.598856945827257,0,0.507406905503156,0,0,0.520606874505957,0,0,0,0.496655138571539,0,0,0.518820026303248,0,0,0.593043466522096,0,0,0,0.591238242152851,0.594077774970994,0,0.592774517488136,0.502742916690752,0,0.604075716593385,0.6035751253491,0,0.6035751253491,0,0,0,0,0.586628461599142,0,0,0,0.501846713657021,0,0.588376801179263,0.514994007708009,0.498080965864789,0,0,0.602244631308143,0.594441616866747,0.597297642259491,0.591909012561156,0,0.506743883057219,0.510331442501385,0,0.600906168181875,0.598584610562805,0.597295071399402,0,0,0,0.49812370132182,0.598699516144283,0,0,0.592548190504784,0.503169630596339,0,0,0.606923116792949,0,0.765129411233895,0.50584130069739,0,0,0,0,0,0,0,0.502442706737014,0,0.599082008944148,0,0,0,0,0.50640426445249,0.59095702775607,0,0.598776620661987,0.498999463183184,0,0.49812725646507,0,0.5989888939091,0,0.504196765762215,0,0,0.596307774287114,0.501123928499646,0.588588419363055,0.508315506792621,0.514725010519039,0,0,0,0,0,0,0,0,0.499018184048543,0.603271418178299,0,0.59716082892469,0.440347051066089,0,0.508742328811552,0,0.512456524797931,0,0.519640651940331,0,0,0,0,0.500091530435983,0,0.594156044693511,0.590640986769787,0,0,0.600604685646397,0,0,0.504941278011563,0,0.507850489333168,0.514432195313254,0.600906168181875,0,0.506608835715247,0.507236294388351,0,0.588588419363055,0.496181271464408,0.515884701814461,0.588235805903124,0,0.600019516023049,0,0.504677544821314,0,0.588610264760834,0.501846713657021,0,0,0,0.530112917266788,0,0.503483946085166,0,0,0,0.599411220086319,0.512472923775172,0.598112766892606,0.530989849862592,0,0,0,0,0,0.596663102013716,0.595209793320398,0.513351083259742,0,0,0,0,0.502856487412063,0,0,0.49950808626375,0,0,0,0.513385098477337,0,0,0,0,0.601547694789496,0.5989888939091,0,0.512636809351014,0.524820889189108,0.519437022313141,0,0.603240044169184,0.601471003073489,0.599180629569187,0.595863863067274,0.496655138571539,0.496655138571539,0.496655138571539,0.496655138571539,0.496655138571539,0,0,0,0.494142382534812,0,0.523769097454337,0.597483863898741
"Formation of a pool of free 40S subunits",0.8617079623482,0.863588023813483,0.86605547363373,0,0.86314279106239,0,0,0.897401653993393,0,0.901455000245149,0.868248510929994,0,0.900257438690178,0.867343896393799,0,0.868154369594087,0,0,0,0,0,0,0.868692351690161,0,0.864789976107992,0.869160494058005,0.862598859149943,0.89632371182617,0,0.863293635846492,0.901608740337372,0,0.895122450463734,0.936327119239342,0,0,0.861501907613356,0.895527528446745,0,0.895017118894292,0.86786704553407,0.866431091722838,0.867658892930924,0,0.867934167289798,0,0,0,0.869539020554517,0,0.860825825996519,0,0.867017856728881,0.863615026799288,0.864632094754386,0.90184740010568,0.862080997711595,0.86861524517689,0.935742845410264,0.897941106232542,0.864723929046056,0.8659768987744,0.897996884719283,0.867664861286652,0.896350957887239,0.869078144971715,0.864361755707548,0.899482945574722,0.865407404376438,0,0.899830622957258,0.865552472391982,0.900265364444188,0,0,0.899116366200589,0.867389132299466,0.902884272448019,0.894144753262142,0.894928479883353,0.863946221120041,0.903919736698822,0,0.868059842277723,0,0.862785603935766,0.866497138784774,0.867598966694921,0.899256252426201,0,0.864846193631517,0.866911767981898,0.894151751165019,0,0,0,0.89689427835996,0,0.904397557522959,0.905114554943501,0,0.898662904696823,0.861391772420356,0.901378348213512,0.864194255934308,0.86320520782472,0.868484268660141,0.899322306657646,0,0,0,0.866761806480013,0,0,0.899619997554886,0.897817967377131,0.861593426549949,0.89668254596801,0.896571067663211,0.865881834547018,0.869460434644469,0,0.900699403601447,0.866276663067885,0,0.902131223932592,0,0.86238638994812,0.900618358601756,0,0.862539045728838,0,0.894151751165019,0.900005156455172,0,0,0.869539020554517,0.863615026799288,0,0,0.864904425080751,0.904346313169777,0.863944692384474,0.897817967377131,0.895558182108485,0.899974071256763,0,0,0.864525472881071,0.863023281926604,0.869539020554517,0.865844054192956,0,0.862164465343208,0,0,0,0.902284310253711,0,0,0.861593426549949,0.862413273184581,0,0.862025778127792,0,0,0.896925939703326,0.867129036585827,0,0.861601982111571,0.864566047692451,0.899369321125751,0.865552472391982,0.864121807198305,0,0,0,0.904202774542721,0,0.894130837835844,0.899073677477142,0,0.90058689994359,0.868059842277723,0,0.902608569782376,0.866202309856468,0.864789976107992,0.894151751165019,0.863476013929812,0.895395884529425,0.864194255934308,0.865740765363717,0,0,0.894137782222691,0.865027563936162,0,0.867993795215788,0.866361007299637,0,0.864128208872373,0.898987091203876,0.896700340693302,0.894151751165019,0,0,0.935637888783904,0.899582357292218,0.89625080138072,0,0,0.865643822037775,0.863535277012122,0.864604240962613,0.866202309856468,0.902743315215871,0.86545199031858,0.865652125413403,0.862598859149943,0.862598859149943,0.862598859149943,0.862598859149943,0.862598859149943,0,0,0.866958228802892,0.930950209079139,0.865552472391982,0.867224665134675,0.897448258803527
"Drug ADME",0.618614458198158,0.588686760501739,0.665659578027903,0,0.620082343896176,0,0.72622530201964,0.661707995822087,0.623724106503668,0,0,0.624134293312712,0,0.629909065337493,0.624134293312712,0.669732304580656,0.623724106503668,0,0,0.655744633846665,0.624134293312712,0.623724106503668,0,0.626625935963915,0.665603162915688,0.703610656159818,0.696723218217889,0.62035588248958,0,0.663719892009356,0,0,0.660926967622627,0.663206100971908,0,0,0.695600994041545,0.661341378187431,0,0.66081920932172,0.664255529845867,0,0.665934315639491,0.700881831401016,0,0.700881831401016,0,0,0,0.731363737632945,0.694909336196791,0.70455571437589,0.624114255824843,0.588714385608676,0.700103936844707,0.630489083174524,0.618996087914212,0.624380238391078,0,0,0.660726826196296,0.622547541815279,0.697350930197981,0.697803892319359,0.658604156508228,0.670677362796728,0.662608746982583,0.695897541291834,0,0.664610309146962,0.665132528665044,0.662636143272619,0.699572684447058,0,0.627035164823797,0.697454828108633,0.757895459276223,0,0.618126722952222,0.660728528158765,0,0.703042457346774,0,0.592693406269706,0,0.696897671301027,0.623513972354105,0.669164105767612,0,0.621119132564937,0,0,0.618133882079613,0.664739268491048,0.725493607558607,0,0.664611874040578,0,0.629944736657259,0,0,0.660292964418076,0.695488321446514,0,0.662958055768469,0.620213767395362,0,0.660967558324628,0,0.664410324431088,0.670051433672601,0.66177018526452,0.664239321028526,0.662470425215205,0.663652082632151,0.663116387671551,0.695694621480691,0.662761410467757,0.723997180471167,0.667407412653942,0,0.701902206419427,0.625422064161968,0,0,0.627134786566105,0,0.758525800401193,0.621658299394551,0,0.698030234832185,0,0.618133882079613,0.695260840023037,0.661273460793081,0,0,0.664048687480493,0,0,0.699081902026069,0,0.697607291005747,0.699081902026069,0.661372738078138,0.661798055844555,0.667798056997924,0,0.665057714643526,0.757249908973751,0,0.655949479145597,0,0.696453446109715,0.666980304601788,0.664610309146962,0,0,0,0,0.695694621480691,0.696533356541986,0,0.618939596127761,0,0.663899579663791,0.69790796581338,0.62129303678368,0,0.695703374153689,0.663361735517041,0.698655997208414,0,0.665606836077973,0,0,0,0,0.592851418273708,0.618112486928756,0.630782245443168,0.666195294264142,0.698959241442753,0.664494605805191,0.700241543245801,0,0,0.627929812950418,0.618133882079613,0.662604011172164,0.721123314074131,0.661657416411704,0.700669951276182,0,0,0.618119591307163,0,0,0,0.625573246222476,0,0.662958055768469,0,0.698542396501078,0.618133882079613,0.70007669124681,0,0,0.623689603809218,0.664410324431088,0.622958938751316,0,0.66202292293373,0.663967100339921,0.697268066605617,0.623212350869295,0.696966387519472,0.665846224524049,0,0.696723218217889,0.696723218217889,0.696723218217889,0.696723218217889,0.696723218217889,0,0,0,0,0.664347564142058,0.66627100740126,0.66498956589715
"Assembly of collagen fibrils and other multimeric structures",0.82134776142504,0,0.876376054522014,0,0.820875837450026,0,0,0.825115269339503,0,0,0,0,0.782107324581759,0,0,0.83296731840254,0,0,0,0.872859286461411,0,0,0,0,0,0.827195955075172,0,0.776897626156105,0,0.821831923273712,0.77646300636732,0,0.871115349964604,0,0.875194060427195,0,0.869443464368614,0.82039565894864,0,0.819719689331589,0.824226750593157,0,0.826856814169548,0.871752757835842,0,0.871752757835842,0,0,0,0,0.820179489066169,0,0,0,0,0,0.821841797186183,0,0.872045883616578,0.779039650090108,0.874533631419241,0.824067140116198,0.871496212673099,0.868402700603866,0.870136431167075,0.834190736117307,0.824064379445549,0,0,0.916019549064051,0.869070221398945,0.826067276589523,0,0,0,0.825164779211646,0.87261240081643,0.776310048362717,0.774011885129079,0.870858461710241,0,0.826460397750166,0,0.828652397440168,0,0.914294509163359,0.825538378528678,0.832231761077535,0.780781386436192,0,0,0,0.774021152921395,0,0,0,0.82242676079255,0.781205327437882,0,0,0,0.871196603223632,0.82092900988833,0,0.873744679222441,0.872522287004814,0,0.872069893483972,0,0.87032881720375,0,0,0,0,0.871728588188223,0.778876569041691,0.821196073982454,0.823943202003727,0.870427937312011,0.829957647760361,0,0,0.874015418051243,0,0,0,0,0,0.779365395116565,0,0.868331738680571,0,0.774021152921395,0,0,0,0,0,0,0,0.874685203873002,0.776782233508812,0.822694161130635,0.778876569041691,0.82043625564964,0.86952491344406,0,0,0.872060946725828,0.821883607192526,0,0.824673454783986,0,0.86959882434802,0.873223882358799,0.916019549064051,0.875854463942497,0,0.876794541496893,0,0.821196073982454,0,0,0.821768666186306,0.780861001789137,0.829763045055896,0.777356859108286,0.871173261468809,0,0.821207404686759,0,0,0,0.827626725450631,0,0,0.874848284921419,0,0.828970222027427,0.773993455996355,0.823333072348879,0.874481766689208,0.873744679222441,0.831496203752528,0,0,0,0,0.774021152921395,0.873286353562105,0.822458894258085,0.824268499402937,0,0.832231761077533,0,0.774002652913801,0,0,0,0,0,0,0.780424918169668,0.777396421035359,0.774021152921395,0,0,0.820233548496534,0.825545587529263,0.871222872794726,0.824599710798923,0,0.874928879549194,0,0.866392779619203,0,0.868392400288328,0.82463654777691,0.874073831316704,0,0,0,0,0,0,0,0,0.870003031225312,0,0.828486523237404,0.822397753939498
"Peptide chain elongation",0.854242486132812,0.856262275407907,0.858913108253431,0,0.855783952569965,0,0,0.892588964109636,0,0.896945265928481,0.861269133996563,0,0.895656993218825,0.860297287718107,0,0.861216410524611,0,0,0,0,0,0,0,0,0.857553557846517,0.862243839704606,0.855199595162812,0.891430908339262,0,0.855946008270142,0.897110432118606,0,0.8901403681834,0.934409111257466,0,0,0.854021117230142,0.890575551915832,0,0.89002720827974,0.855436277803525,0.859342809291258,0.860635695072933,0,0.860931428062536,0,0,0,0.862655555423283,0,0.853294788637171,0,0.859973183184927,0.856291285279196,0.857383942612845,0.8973668292893,0.854643245810156,0.861663124252929,0.933781413687209,0.893168508910261,0.857508768793603,0.858828693641942,0.893230140237026,0.856291285279196,0.891461886685561,0.862208841694965,0.857119678416318,0.894826646432904,0.858216873923027,0,0.895200163502109,0.858372723520162,0.895667215355973,0,0,0.894432822559578,0.856575779324587,0.89848076288954,0.889090007672038,0.889931981540105,0.856673260935414,0.899593183747655,0,0.861066443325305,0,0.855438432653959,0.859387598344171,0.860619729596987,0.89458139791745,0,0.85761395350548,0.859859209829627,0.889097525665168,0,0,0,0.892056983682425,0,0.900106516632686,0.901022943658026,0,0.893945659400879,0.853902796693425,0.896862917050917,0.856913563229328,0.855877174884914,0.861522413447085,0.894654068691236,0,0,0,0.859665855319239,0,0,0.894973884235909,0.893036218267589,0.854119437934019,0.891818118682046,0.891698355212289,0.858774978688413,0.862571128939775,0,0.896133512682413,0.859176903363818,0,0.897671747150867,0,0.854971335064375,0.896046444347576,0,0.855161503040358,0,0.889097525665168,0.895387668481994,0,0,0.862655555423283,0.856291285279196,0,0,0.857676512766871,0.900051463754429,0.856645451898546,0.893036218267589,0.890608483784481,0.895354273004495,0,0,0.857307610178574,0.855655561410849,0.862655555423283,0.858685975935201,0,0.854727860026631,0,0,0,0.897828391310402,0,0,0.854119437934019,0.855000216286445,0.862993026613509,0.854583922258666,0,0,0.892079601652309,0.858575010589978,0,0.854128629352451,0.857339153559932,0.894704577315664,0.858372723520162,0.856884144570247,0,0,0,0.899897257211269,0,0.889075058039106,0.894655888694429,0,0.896012647654464,0.861066443325305,0,0.898184569761037,0.859070857472462,0.857553557846517,0.889097525665168,0.856137701453712,0.890434124107622,0.856913563229328,0.858575010589978,0,0,0.889082518538848,0.857808803409543,0,0.861021654272392,0.85924305678237,0,0.856868774176415,0.894292232398043,0.89183552859268,0.889097525665168,0,0,0.935322256628387,0.894931739181871,0.891390792795608,0,0,0.858470862351399,0.856205608418209,0.857392232372718,0.859070857472462,0.898329329592814,0.858264773531323,0.85847370178676,0.855199595162812,0.855199595162812,0.855199595162812,0.855199595162812,0.855199595162812,0,0,0.859882956975071,0.93152274634392,0.858372723520162,0.857581608824275,0.892639032629956
"Regulation of signaling by NODAL",0.734395613534702,0,0,0,0,0,0,0.618076609232429,0,0,0,0,0,0,0,0,0,0.748373049059768,0,0,0,0,0,0,0.619156528044527,0,0,0,0,0.733105007838458,0,0,0.736187745347097,0,0,0,0.733658453484074,0.737636910330809,0,0.735810922047593,0.608179376585174,0,0.755685045650677,0,0,0,0,0,0,0,0.73123977400421,0,0,0,0,0,0.73573014616543,0,0,0,0,0,0.737216565024316,0.741218129544228,0,0,0,0,0,0,0.743021295130178,0,0,0,0,0,0.606469643758685,0,0.609386383456569,0.735493816314297,0,0,0,0,0,0.852827068753228,0,0,0,0,0,0,0.60941141842819,0,0,0,0.617453219498527,0,0,0,0,0.610142255461511,0.733264445239082,0,0,0,0,0.61250126353377,0,0.741026440987193,0,0,0,0,0.732867883152558,0,0.733985862140727,0.611426005583913,0.608065867835615,0,0,0,0,0.621431452231425,0,0,0,0,0.749587960508386,0,0,0,0.60941141842819,0,0,0,0,0,0,0,0,0,0,0,0.737746573692137,0.847652642870796,0,0,0,0,0,0.749192466788209,0,0.727114778693236,0.75001348327937,0,0,0,0,0,0.733985862140727,0.612946812530593,0,0.73553259830892,0,0.73924040198326,0.615460795359743,0,0,0.734016469630736,0.618591708086834,0.618076609232429,0,0,0,0,0,0,0,0.609336601070533,0.610417387714801,0.747268356610824,0,0,0,0,0,0,0.60941141842819,0,0.737165954704239,0.743290319629157,0,0,0,0.609361444588755,0,0,0,0,0,0,0,0,0.60941141842819,0,0,0.612060924036859,0.752143045505402,0.741026440987193,0,0.633709663342148,0,0,0,0.624209146798067,0,0.617457685904,0.744179454070052,0,0,0,0,0,0,0,0,0,0,0,0.744508316067337
"Calcitonin-like ligand receptors",0.601768071042008,0,0,0,0,0,0.606438853527641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.781745048053115,0,0,0,0,0,0.594545517962772,0,0,0,0.600671022569514,0.59670217882688,0,0.593984726008883,0,0,0,0,0,0,0,0,0,0,0.597071521176871,0,0,0,0,0,0.603754134967727,0,0,0,0,0,0.59607661701569,0.602031782709239,0,0,0,0,0,0,0,0,0,0,0,0.597286420466285,0.600563784099823,0,0,0.593512806294792,0,0,0,0,0,0.605742083154094,0,0,0,0,0,0,0,0,0.60263099498682,0,0,0,0,0,0,0,0.600084655819241,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601158275190375,0,0,0,0,0,0,0,0,0,0,0.595490442216182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596865380865476,0,0,0,0.615005255729228,0,0,0,0,0,0.625010730668504,0,0,0,0,0,0.601158275190375,0.780756976607092,0,0.603460142402553,0,0,0,0,0,0.601203825542883,0,0,0,0,0,0,0,0,0,0,0,0.620925407520614,0,0,0,0,0,0,0,0,0.596001298264646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611636130389404,0,0,0,0,0,0.615806641743337,0,0,0,0.781745048053115,0.781745048053115,0.781745048053115,0.781745048053115,0.781745048053115,0,0,0,0,0,0,0
"Cellular response to starvation",0.788044789113365,0.78824921850318,0.78767610706568,0,0.789211643543103,0,0,0.809374441567134,0,0.814622417278715,0.786479201182002,0,0.811617214395398,0.81841619916254,0,0.791895123433571,0,0,0,0.79131075259576,0,0,0,0,0.817613123155563,0.793644341358661,0.78204228213985,0.825093685281872,0,0.816453363529751,0.814743156108164,0,0.812819796650734,0.842009019998519,0,0,0.786293904030456,0.813137922136401,0,0.812737075154899,0.829749333507791,0.790031394675126,0.790655164459056,0,0.786232333350628,0,0,0,0.819212832350068,0.790019728428025,0.786585561544298,0,0.789932653172027,0.788270425130876,0.817489132012129,0.814930586079395,0.787025664302068,0.786767213651939,0.841550164164745,0.809798097042797,0.788131131270592,0.788415612364436,0.853532592701725,0.788900604825748,0.814529642890396,0.792620604706264,0.788417148961802,0.813073676354488,0.784247955742635,0.787756014047645,0.813454666130036,0.815806615249152,0.813688144168795,0,0.816322323686732,0.815410328895506,0.815831654834068,0.815744887353014,0.823382453665981,0.81266746305652,0.78782770507811,0.818827729778881,0,0.786331031424199,0,0.784455071279785,0.785103771912456,0.791458941205831,0.810830938962447,0,0.787551508252858,0.789849337031498,0.823387949425674,0.81682864875619,0,0,0.854711492313205,0,0.816933336416179,0.817603257580017,0,0.813705147353825,0.787410039513908,0.814562219080307,0.789411554172761,0.786512626210972,0.786664352055531,0.814223004600663,0,0,0.820906573577256,0.785285276465665,0.816566159348228,0,0.841050579592735,0.809701390705191,0.786365777860613,0.853518539045617,0.816391852530379,0.84424826914409,0.78743097796679,0,0.814029014133328,0.789350561319923,0,0.815153485364388,0,0.781875420767833,0.813965365944659,0,0.81477179961285,0,0.823387949425674,0.81348379143586,0.788581630324699,0,0.787492694924632,0.816705765924439,0,0,0.783852944067273,0.81689309198072,0.816949284817395,0.809701390705191,0.813161995799838,0.857142595834086,0,0,0.785628882424673,0.788605665973188,0.787492694924632,0.784590875972249,0,0.815945600726623,0,0.787756014047645,0,0.813182520398293,0.789908023135591,0.815891301270037,0.786365777860613,0.787461203499316,0.791490140085202,0.786982297943854,0.768404953117193,0.787210417045024,0.82557411461957,0.784509758729783,0,0.786372496917956,0.804494528567717,0.812984442097067,0.784361884010363,0.791115801226866,0,0,0.788753901628014,0.816743764009712,0.79082039956055,0.823371525272104,0.870599570625604,0,0.814449697859702,0.817169772055849,0.790816967517285,0.815528365971738,0.787320774843903,0.783763062275199,0.823387949425674,0.814107192144461,0.853539671833005,0.814964612162119,0.817157190134843,0.791757507645671,0,0.823376979003314,0.784752409867056,0,0.791895701572392,0.788360304302477,0,0.787970628032514,0.810619554863172,0.808823669509522,0.823387949425674,0,0,0.841467737128137,0.811087043399694,0.810544172714887,0.761529785081823,0.792837367858298,0.815272365520689,0.816643134922908,0.785690742449771,0.790751783074204,0.815634187463572,0.817799711285244,0.788294654079112,0.78204228213985,0.78204228213985,0.78204228213985,0.78204228213985,0.78204228213985,0,0,0.785465886103061,0.839877440242915,0.789037294917311,0.790097040606625,0.844038158440584
"Biological oxidations",0.773450690735123,0.774948188508492,0,0,0.774627495087228,0,0.775420540570086,0.805375753130942,0,0.778878587391397,0,0,0,0.777052405653569,0,0.808839024306853,0,0,0,0.751334390144723,0,0,0,0,0.805394905483861,0,0.773692341168895,0,0,0.801904527726963,0,0,0.773811513312119,0.803759625842525,0,0,0.773045548158685,0.774103283951029,0,0.773735644811231,0.805156667350968,0,0,0.776137396412725,0,0.776137396412725,0,0.803562374175395,0,0.808348455728459,0.772815303235108,0.806171876523916,0,0.774967638290389,0.802780825193752,0.776812445322891,0.773719381631392,0,0,0.777230475692583,0,0.776203640803794,0.801330356755257,0.804350656768913,0.773824430838031,0.809504403674393,0.777534525570687,0.775109369771746,0,0,0.776551825192515,0.80396012294585,0.776082404719508,0,0.829206896407669,0.800057048013039,0.803848879016201,0,0.748600114922511,0.773671799670446,0.775094258449646,0,0,0.778025839578182,0.779255237463657,0.774792563452111,0.751949019383801,0.808438977240513,0.803028505248682,0,0.77714704132498,0,0.748605155390468,0.775434272472674,0.77664686544966,0,0.776692137537127,0,0.803774757146589,0,0.776140439572454,0.773999026605563,0.772822897552891,0,0.775472618229382,0,0,0.773911695686873,0,0.774327971605352,0.779174364933288,0,0.776004654293608,0,0.775340480143204,0.750311246774296,0.772968145521673,0.803931084206283,0.802660816323107,0.807202156764209,0,0.807067436629475,0,0.749309472123602,0,0.80556998313964,0,0.775280786273805,0.751331825171845,0,0.804283129343561,0,0.748605155390468,0.774661092744638,0.802236311434925,0,0,0.802136020050837,0,0.806887511472755,0.775736863575773,0,0.802373472448773,0,0.774125363251426,0.798186004641941,0.80881555975413,0,0,0.804411183189169,0,0.776029798821004,0,0.824549640109262,0.750430097581663,0,0,0,0,0,0.772968145521673,0.775323178841887,0,0.773679607923804,0.777716281217223,0,0.77452647666698,0,0.776279750527532,0.772974307944182,0,0.775437000272768,0,0.805934439619432,0,0,0,0,0,0.748590091882524,0.774731696649824,0.749877401807908,0.805164093926474,0.779390304533868,0.806689558347462,0,0,0.775913046340282,0.748605155390468,0.774992255574714,0.803931032206691,0.800481005810305,0.803436059248614,0.778256932965029,0,0.748595093803813,0,0.80947479269058,0.77857116101039,0.776336773814659,0,0.775241524842537,0,0.804870609335856,0.748605155390468,0.804082614093198,0,0.776611117541315,0,0.749834490141448,0,0,0.777650087097731,0.802078577663618,0.805711397786569,0.750522841857886,0.805498997072914,0.80315344602854,0,0.773692341168895,0.773692341168895,0.777465945618083,0.773692341168895,0.773692341168895,0,0,0,0.776500204314784,0.776203640803794,0.806402057261935,0.775630074820923
